"CellID","X","Y","XGB_Mean_Probability","XGB_SD_Probability","XGB_Min_Probability","XGB_Max_Probability","XGB_Prediction_n"
479,532963.5791,4419864.11,0.0105632155555456,0.00801405795678163,0.000483608164358884,0.0380793623626232,150
480,532988.5791,4419864.11,0.0105632155555456,0.00801405795678163,0.000483608164358884,0.0380793623626232,150
481,531013.5791,4419839.11,0.012008757587367,0.00905765582925696,0.00118670950178057,0.0602817162871361,150
482,531038.5791,4419839.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
483,531063.5791,4419839.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
484,531088.5791,4419839.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
485,531113.5791,4419839.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
486,531138.5791,4419839.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
487,531163.5791,4419839.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
488,531188.5791,4419839.11,0.012197133883213,0.00948139221221356,0.00118670950178057,0.0693653747439384,150
489,531213.5791,4419839.11,0.012197133883213,0.00948139221221356,0.00118670950178057,0.0693653747439384,150
490,531238.5791,4419839.11,0.012197133883213,0.00948139221221356,0.00118670950178057,0.0693653747439384,150
491,531263.5791,4419839.11,0.012197133883213,0.00948139221221356,0.00118670950178057,0.0693653747439384,150
492,531288.5791,4419839.11,0.0121998094363759,0.00948348592032478,0.00118670950178057,0.0693653747439384,150
493,531313.5791,4419839.11,0.0121998094363759,0.00948348592032478,0.00118670950178057,0.0693653747439384,150
494,531338.5791,4419839.11,0.0121998094363759,0.00948348592032478,0.00118670950178057,0.0693653747439384,150
495,531363.5791,4419839.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
496,531388.5791,4419839.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
497,531413.5791,4419839.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
498,531438.5791,4419839.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
499,531463.5791,4419839.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
500,531488.5791,4419839.11,0.0140158440405503,0.00999050673850867,0.00118670950178057,0.065870501101017,150
501,531513.5791,4419839.11,0.0140092327678576,0.00998083609980397,0.00118670950178057,0.065870501101017,150
502,531538.5791,4419839.11,0.0140092327678576,0.00998083609980397,0.00118670950178057,0.065870501101017,150
503,531563.5791,4419839.11,0.0140092327678576,0.00998083609980397,0.00118670950178057,0.065870501101017,150
504,531588.5791,4419839.11,0.0140137320555126,0.00997627980966547,0.00118670950178057,0.065870501101017,150
505,531613.5791,4419839.11,0.0129688122457204,0.00950691273086968,0.00161961268167943,0.066625788807869,150
506,531638.5791,4419839.11,0.0131593070489665,0.00980529406348876,0.00168358767405152,0.071483738720417,150
507,531663.5791,4419839.11,0.0131750063256671,0.00985237602060735,0.00168358767405152,0.071483738720417,150
508,531688.5791,4419839.11,0.0135326629069944,0.0102155978721039,0.00170040258672088,0.0733976662158966,150
509,531713.5791,4419839.11,0.0186360312439501,0.0169797341971577,0.00167950766626745,0.141729027032852,150
510,531738.5791,4419839.11,0.0153667447040789,0.0126048612600674,0.00167950766626745,0.101647056639194,150
511,531763.5791,4419839.11,0.0144150780878651,0.00958375343647253,0.00167950766626745,0.0439792647957802,150
512,531788.5791,4419839.11,0.0193403216754086,0.0163503199172127,0.00160293187946081,0.100064627826214,150
513,531813.5791,4419839.11,0.017912159023108,0.0163854054527885,0.000869463488925248,0.104857012629509,150
514,531838.5791,4419839.11,0.0168837564372613,0.0147398882123044,0.000869463488925248,0.104857012629509,150
515,531863.5791,4419839.11,0.0122059400985017,0.00954070311391959,0.000967143103480339,0.0508144311606884,150
516,531888.5791,4419839.11,0.0107043945478896,0.00752971885223847,0.000967143103480339,0.0374582149088383,150
517,531913.5791,4419839.11,0.0106944489416977,0.0075136306707837,0.000967143103480339,0.0374582149088383,150
518,531938.5791,4419839.11,0.0106944489416977,0.0075136306707837,0.000967143103480339,0.0374582149088383,150
519,531963.5791,4419839.11,0.0106944489416977,0.0075136306707837,0.000967143103480339,0.0374582149088383,150
520,531988.5791,4419839.11,0.0106944489416977,0.0075136306707837,0.000967143103480339,0.0374582149088383,150
521,532013.5791,4419839.11,0.0106929614208639,0.00751351083226999,0.000967143103480339,0.0374582149088383,150
522,532038.5791,4419839.11,0.00967715164336065,0.0069990073100387,0.000881423824466765,0.0374582149088383,150
523,532063.5791,4419839.11,0.0096741290918241,0.00699814615952054,0.000881423824466765,0.0374582149088383,150
524,532088.5791,4419839.11,0.0096741290918241,0.00699814615952054,0.000881423824466765,0.0374582149088383,150
525,532113.5791,4419839.11,0.0096741290918241,0.00699814615952054,0.000881423824466765,0.0374582149088383,150
526,532138.5791,4419839.11,0.0096741290918241,0.00699814615952054,0.000881423824466765,0.0374582149088383,150
527,532163.5791,4419839.11,0.0096741290918241,0.00699814615952054,0.000881423824466765,0.0374582149088383,150
528,532188.5791,4419839.11,0.00941303721823109,0.00681196661296288,0.000782602292019874,0.0374582149088383,150
529,532213.5791,4419839.11,0.00941303721823109,0.00681196661296288,0.000782602292019874,0.0374582149088383,150
530,532238.5791,4419839.11,0.0127491470317667,0.0105575475285209,0.000979242497123778,0.0691753402352333,150
531,532263.5791,4419839.11,0.0127491470317667,0.0105575475285209,0.000979242497123778,0.0691753402352333,150
532,532288.5791,4419839.11,0.00917033584516806,0.00652354904443374,0.000782602292019874,0.0328897349536419,150
533,532313.5791,4419839.11,0.00917033584516806,0.00652354904443374,0.000782602292019874,0.0328897349536419,150
534,532338.5791,4419839.11,0.00917033584516806,0.00652354904443374,0.000782602292019874,0.0328897349536419,150
535,532363.5791,4419839.11,0.00916974066252199,0.00652425087393159,0.000782602292019874,0.0328897349536419,150
536,532388.5791,4419839.11,0.00916974066252199,0.00652425087393159,0.000782602292019874,0.0328897349536419,150
537,532413.5791,4419839.11,0.00916974066252199,0.00652425087393159,0.000782602292019874,0.0328897349536419,150
538,532438.5791,4419839.11,0.00916531546468226,0.00652413390768776,0.000782602292019874,0.0328897349536419,150
539,532463.5791,4419839.11,0.00910872173612006,0.00653078994110198,0.000782602292019874,0.0328897349536419,150
540,532488.5791,4419839.11,0.00910872173612006,0.00653078994110198,0.000782602292019874,0.0328897349536419,150
541,532513.5791,4419839.11,0.00910872173612006,0.00653078994110198,0.000782602292019874,0.0328897349536419,150
542,532538.5791,4419839.11,0.00910872173612006,0.00653078994110198,0.000782602292019874,0.0328897349536419,150
543,532563.5791,4419839.11,0.00910872173612006,0.00653078994110198,0.000782602292019874,0.0328897349536419,150
544,532588.5791,4419839.11,0.00910063725857375,0.00652435708012483,0.000782602292019874,0.0328897349536419,150
545,532613.5791,4419839.11,0.00908140563832906,0.00653283632029513,0.000782602292019874,0.0328897349536419,150
546,532638.5791,4419839.11,0.0134217030147556,0.0114611043039654,0.000483608164358884,0.0957182049751282,150
547,532663.5791,4419839.11,0.0134217030147556,0.0114611043039654,0.000483608164358884,0.0957182049751282,150
548,532688.5791,4419839.11,0.0134217030147556,0.0114611043039654,0.000483608164358884,0.0957182049751282,150
549,532713.5791,4419839.11,0.0135491441411432,0.0115354353052799,0.000566724163945764,0.0957182049751282,150
550,532738.5791,4419839.11,0.0133701020902178,0.0114650569220773,0.000566724163945764,0.0957182049751282,150
551,532763.5791,4419839.11,0.0100714014893553,0.00759687847335446,0.000483608164358884,0.036102257668972,150
552,532788.5791,4419839.11,0.0100714014893553,0.00759687847335446,0.000483608164358884,0.036102257668972,150
553,532813.5791,4419839.11,0.0103808758209925,0.00778723919521439,0.000483608164358884,0.036102257668972,150
554,532838.5791,4419839.11,0.0104069516144227,0.00783476325820009,0.000483608164358884,0.036102257668972,150
555,532863.5791,4419839.11,0.0104381640833647,0.00781931349091963,0.000483608164358884,0.036102257668972,150
556,532888.5791,4419839.11,0.0102450433866276,0.00766859335587404,0.000483608164358884,0.036102257668972,150
557,532913.5791,4419839.11,0.0102450433866276,0.00766859335587404,0.000483608164358884,0.036102257668972,150
558,532938.5791,4419839.11,0.0105632155555456,0.00801405795678163,0.000483608164358884,0.0380793623626232,150
559,532963.5791,4419839.11,0.0105632155555456,0.00801405795678163,0.000483608164358884,0.0380793623626232,150
560,532988.5791,4419839.11,0.0105632155555456,0.00801405795678163,0.000483608164358884,0.0380793623626232,150
561,531013.5791,4419814.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
562,531038.5791,4419814.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
563,531063.5791,4419814.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
564,531088.5791,4419814.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
565,531113.5791,4419814.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
566,531138.5791,4419814.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
567,531163.5791,4419814.11,0.0120116007242662,0.00906036776358861,0.00118670950178057,0.0602817162871361,150
568,531188.5791,4419814.11,0.012197133883213,0.00948139221221356,0.00118670950178057,0.0693653747439384,150
569,531213.5791,4419814.11,0.012197133883213,0.00948139221221356,0.00118670950178057,0.0693653747439384,150
570,531238.5791,4419814.11,0.012197133883213,0.00948139221221356,0.00118670950178057,0.0693653747439384,150
571,531263.5791,4419814.11,0.0121998094363759,0.00948348592032478,0.00118670950178057,0.0693653747439384,150
572,531288.5791,4419814.11,0.0121998094363759,0.00948348592032478,0.00118670950178057,0.0693653747439384,150
573,531313.5791,4419814.11,0.0122016456381728,0.00948325466738488,0.00118670950178057,0.0693653747439384,150
574,531338.5791,4419814.11,0.0122044258099049,0.00948112557385081,0.00118670950178057,0.0693653747439384,150
575,531363.5791,4419814.11,0.0122044258099049,0.00948112557385081,0.00118670950178057,0.0693653747439384,150
576,531388.5791,4419814.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
577,531413.5791,4419814.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
578,531438.5791,4419814.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
579,531463.5791,4419814.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
580,531488.5791,4419814.11,0.0140092327678576,0.00998083609980397,0.00118670950178057,0.065870501101017,150
581,531513.5791,4419814.11,0.0140092327678576,0.00998083609980397,0.00118670950178057,0.065870501101017,150
582,531538.5791,4419814.11,0.0140092327678576,0.00998083609980397,0.00118670950178057,0.065870501101017,150
583,531563.5791,4419814.11,0.0140108536665017,0.00997921684362442,0.00118670950178057,0.065870501101017,150
584,531588.5791,4419814.11,0.0140588881541044,0.0099915369410607,0.00118670950178057,0.065870501101017,150
585,531613.5791,4419814.11,0.0129496630397625,0.00951477761247113,0.00161961268167943,0.066625788807869,150
586,531638.5791,4419814.11,0.0131571715294073,0.0098070670344347,0.00168358767405152,0.071483738720417,150
587,531663.5791,4419814.11,0.0131934578747799,0.00985643820299994,0.00168358767405152,0.071483738720417,150
588,531688.5791,4419814.11,0.0136433413655808,0.0102567046515539,0.00170040258672088,0.0733976662158966,150
589,531713.5791,4419814.11,0.0177552741828064,0.016316284708024,0.00167950766626745,0.141729027032852,150
590,531738.5791,4419814.11,0.0152480374719016,0.012494404501283,0.00167950766626745,0.101647056639194,150
591,531763.5791,4419814.11,0.0144316910230555,0.00957610861404368,0.00167950766626745,0.0439792647957802,150
592,531788.5791,4419814.11,0.0206490319866377,0.0176859356579661,0.00176475348416716,0.104857012629509,150
593,531813.5791,4419814.11,0.0175492540634392,0.0164106830371421,0.000869463488925248,0.104857012629509,150
594,531838.5791,4419814.11,0.0168837564372613,0.0147398882123044,0.000869463488925248,0.104857012629509,150
595,531863.5791,4419814.11,0.0116517194407061,0.00900660800607664,0.000967143103480339,0.0508144311606884,150
596,531888.5791,4419814.11,0.0106944489416977,0.0075136306707837,0.000967143103480339,0.0374582149088383,150
597,531913.5791,4419814.11,0.0106944489416977,0.0075136306707837,0.000967143103480339,0.0374582149088383,150
598,531938.5791,4419814.11,0.0106944489416977,0.0075136306707837,0.000967143103480339,0.0374582149088383,150
599,531963.5791,4419814.11,0.0106944489416977,0.0075136306707837,0.000967143103480339,0.0374582149088383,150
600,531988.5791,4419814.11,0.0106944489416977,0.0075136306707837,0.000967143103480339,0.0374582149088383,150
601,532013.5791,4419814.11,0.0106944489416977,0.0075136306707837,0.000967143103480339,0.0374582149088383,150
602,532038.5791,4419814.11,0.0096779378131032,0.00699841330677753,0.000881423824466765,0.0374582149088383,150
603,532063.5791,4419814.11,0.00967715164336065,0.0069990073100387,0.000881423824466765,0.0374582149088383,150
604,532088.5791,4419814.11,0.00967715164336065,0.0069990073100387,0.000881423824466765,0.0374582149088383,150
605,532113.5791,4419814.11,0.0096741290918241,0.00699814615952054,0.000881423824466765,0.0374582149088383,150
606,532138.5791,4419814.11,0.0096741290918241,0.00699814615952054,0.000881423824466765,0.0374582149088383,150
607,532163.5791,4419814.11,0.0096741290918241,0.00699814615952054,0.000881423824466765,0.0374582149088383,150
608,532188.5791,4419814.11,0.00941303721823109,0.00681196661296288,0.000782602292019874,0.0374582149088383,150
609,532213.5791,4419814.11,0.0127491470317667,0.0105575475285209,0.000979242497123778,0.0691753402352333,150
610,532238.5791,4419814.11,0.0127491470317667,0.0105575475285209,0.000979242497123778,0.0691753402352333,150
611,532263.5791,4419814.11,0.0127491470317667,0.0105575475285209,0.000979242497123778,0.0691753402352333,150
612,532288.5791,4419814.11,0.00917033584516806,0.00652354904443374,0.000782602292019874,0.0328897349536419,150
613,532313.5791,4419814.11,0.00917033584516806,0.00652354904443374,0.000782602292019874,0.0328897349536419,150
614,532338.5791,4419814.11,0.00917033584516806,0.00652354904443374,0.000782602292019874,0.0328897349536419,150
615,532363.5791,4419814.11,0.00916974066252199,0.00652425087393159,0.000782602292019874,0.0328897349536419,150
616,532388.5791,4419814.11,0.00916974066252199,0.00652425087393159,0.000782602292019874,0.0328897349536419,150
617,532413.5791,4419814.11,0.00916531546468226,0.00652413390768776,0.000782602292019874,0.0328897349536419,150
618,532438.5791,4419814.11,0.00910872173612006,0.00653078994110198,0.000782602292019874,0.0328897349536419,150
619,532463.5791,4419814.11,0.00910872173612006,0.00653078994110198,0.000782602292019874,0.0328897349536419,150
620,532488.5791,4419814.11,0.00910872173612006,0.00653078994110198,0.000782602292019874,0.0328897349536419,150
621,532513.5791,4419814.11,0.00910872173612006,0.00653078994110198,0.000782602292019874,0.0328897349536419,150
622,532538.5791,4419814.11,0.00910872173612006,0.00653078994110198,0.000782602292019874,0.0328897349536419,150
623,532563.5791,4419814.11,0.00910063725857375,0.00652435708012483,0.000782602292019874,0.0328897349536419,150
624,532588.5791,4419814.11,0.00908140563832906,0.00653283632029513,0.000782602292019874,0.0328897349536419,150
625,532613.5791,4419814.11,0.00908140563832906,0.00653283632029513,0.000782602292019874,0.0328897349536419,150
626,532638.5791,4419814.11,0.0134217030147556,0.0114611043039654,0.000483608164358884,0.0957182049751282,150
627,532663.5791,4419814.11,0.0134217030147556,0.0114611043039654,0.000483608164358884,0.0957182049751282,150
628,532688.5791,4419814.11,0.0135476454320208,0.0115366388180781,0.000566724163945764,0.0957182049751282,150
629,532713.5791,4419814.11,0.0133701020902178,0.0114650569220773,0.000566724163945764,0.0957182049751282,150
630,532738.5791,4419814.11,0.0133701020902178,0.0114650569220773,0.000566724163945764,0.0957182049751282,150
631,532763.5791,4419814.11,0.0100714014893553,0.00759687847335446,0.000483608164358884,0.036102257668972,150
632,532788.5791,4419814.11,0.0100714014893553,0.00759687847335446,0.000483608164358884,0.036102257668972,150
633,532813.5791,4419814.11,0.0104069516144227,0.00783476325820009,0.000483608164358884,0.036102257668972,150
634,532838.5791,4419814.11,0.0104381640833647,0.00781931349091963,0.000483608164358884,0.036102257668972,150
635,532863.5791,4419814.11,0.0102450433866276,0.00766859335587404,0.000483608164358884,0.036102257668972,150
636,532888.5791,4419814.11,0.0102450433866276,0.00766859335587404,0.000483608164358884,0.036102257668972,150
637,532913.5791,4419814.11,0.0105632155555456,0.00801405795678163,0.000483608164358884,0.0380793623626232,150
638,532938.5791,4419814.11,0.0105632155555456,0.00801405795678163,0.000483608164358884,0.0380793623626232,150
639,532963.5791,4419814.11,0.0105632155555456,0.00801405795678163,0.000483608164358884,0.0380793623626232,150
640,532988.5791,4419814.11,0.0105632155555456,0.00801405795678163,0.000483608164358884,0.0380793623626232,150
641,531013.5791,4419789.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
642,531038.5791,4419789.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
643,531063.5791,4419789.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
644,531088.5791,4419789.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
645,531113.5791,4419789.11,0.0120116007242662,0.00906036776358861,0.00118670950178057,0.0602817162871361,150
646,531138.5791,4419789.11,0.0120116007242662,0.00906036776358861,0.00118670950178057,0.0602817162871361,150
647,531163.5791,4419789.11,0.0120116007242662,0.00906036776358861,0.00118670950178057,0.0602817162871361,150
648,531188.5791,4419789.11,0.0120116007242662,0.00906036776358861,0.00118670950178057,0.0602817162871361,150
649,531213.5791,4419789.11,0.0121998094363759,0.00948348592032478,0.00118670950178057,0.0693653747439384,150
650,531238.5791,4419789.11,0.0121998094363759,0.00948348592032478,0.00118670950178057,0.0693653747439384,150
651,531263.5791,4419789.11,0.0121998094363759,0.00948348592032478,0.00118670950178057,0.0693653747439384,150
652,531288.5791,4419789.11,0.0122016456381728,0.00948325466738488,0.00118670950178057,0.0693653747439384,150
653,531313.5791,4419789.11,0.0122044258099049,0.00948112557385081,0.00118670950178057,0.0693653747439384,150
654,531338.5791,4419789.11,0.0122044258099049,0.00948112557385081,0.00118670950178057,0.0693653747439384,150
655,531363.5791,4419789.11,0.0122044258099049,0.00948112557385081,0.00118670950178057,0.0693653747439384,150
656,531388.5791,4419789.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
657,531413.5791,4419789.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
658,531438.5791,4419789.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
659,531463.5791,4419789.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
660,531488.5791,4419789.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
661,531513.5791,4419789.11,0.0140092327678576,0.00998083609980397,0.00118670950178057,0.065870501101017,150
662,531538.5791,4419789.11,0.0140092327678576,0.00998083609980397,0.00118670950178057,0.065870501101017,150
663,531563.5791,4419789.11,0.0140137320555126,0.00997627980966547,0.00118670950178057,0.065870501101017,150
664,531588.5791,4419789.11,0.0146901403033795,0.0100266156225009,0.00194506428670138,0.065870501101017,150
665,531613.5791,4419789.11,0.0129380037689892,0.00951348083449541,0.00161961268167943,0.066625788807869,150
666,531638.5791,4419789.11,0.0128929500336138,0.00950892837745705,0.00164010259322822,0.066625788807869,150
667,531663.5791,4419789.11,0.0131980113157382,0.00985255360713994,0.00168358767405152,0.071483738720417,150
668,531688.5791,4419789.11,0.0140259085106663,0.0104636868419111,0.00170040258672088,0.0753796920180321,150
669,531713.5791,4419789.11,0.0173544019988428,0.0163334876518251,0.00167950766626745,0.141729027032852,150
670,531738.5791,4419789.11,0.0147314067503127,0.0103113613899718,0.00167950766626745,0.0609043948352337,150
671,531763.5791,4419789.11,0.0144339791708626,0.00957560187609735,0.00167950766626745,0.0439792647957802,150
672,531788.5791,4419789.11,0.0202083032322116,0.0174296853030274,0.00176475348416716,0.104857012629509,150
673,531813.5791,4419789.11,0.0169924355247834,0.0147562036779511,0.000869463488925248,0.104857012629509,150
674,531838.5791,4419789.11,0.0168837564372613,0.0147398882123044,0.000869463488925248,0.104857012629509,150
675,531863.5791,4419789.11,0.01126356397445,0.00864565611956638,0.000967143103480339,0.0508144311606884,150
676,531888.5791,4419789.11,0.0106951036381846,0.00751290663294622,0.000967143103480339,0.0374582149088383,150
677,531913.5791,4419789.11,0.0106951036381846,0.00751290663294622,0.000967143103480339,0.0374582149088383,150
678,531938.5791,4419789.11,0.0106951036381846,0.00751290663294622,0.000967143103480339,0.0374582149088383,150
679,531963.5791,4419789.11,0.0106951036381846,0.00751290663294622,0.000967143103480339,0.0374582149088383,150
680,531988.5791,4419789.11,0.0106951036381846,0.00751290663294622,0.000967143103480339,0.0374582149088383,150
681,532013.5791,4419789.11,0.0106951036381846,0.00751290663294622,0.000967143103480339,0.0374582149088383,150
682,532038.5791,4419789.11,0.00967859994697695,0.00699765529949744,0.000881423824466765,0.0374582149088383,150
683,532063.5791,4419789.11,0.00967859994697695,0.00699765529949744,0.000881423824466765,0.0374582149088383,150
684,532088.5791,4419789.11,0.00967859994697695,0.00699765529949744,0.000881423824466765,0.0374582149088383,150
685,532113.5791,4419789.11,0.0096741290918241,0.00699814615952054,0.000881423824466765,0.0374582149088383,150
686,532138.5791,4419789.11,0.0096741290918241,0.00699814615952054,0.000881423824466765,0.0374582149088383,150
687,532163.5791,4419789.11,0.00941303721823109,0.00681196661296288,0.000782602292019874,0.0374582149088383,150
688,532188.5791,4419789.11,0.00941303721823109,0.00681196661296288,0.000782602292019874,0.0374582149088383,150
689,532213.5791,4419789.11,0.0127491470317667,0.0105575475285209,0.000979242497123778,0.0691753402352333,150
690,532238.5791,4419789.11,0.0127491470317667,0.0105575475285209,0.000979242497123778,0.0691753402352333,150
691,532263.5791,4419789.11,0.00917648541158997,0.00652506292064847,0.000782602292019874,0.0328897349536419,150
692,532288.5791,4419789.11,0.00917033584516806,0.00652354904443374,0.000782602292019874,0.0328897349536419,150
693,532313.5791,4419789.11,0.00917033584516806,0.00652354904443374,0.000782602292019874,0.0328897349536419,150
694,532338.5791,4419789.11,0.00916974066252199,0.00652425087393159,0.000782602292019874,0.0328897349536419,150
695,532363.5791,4419789.11,0.00916974066252199,0.00652425087393159,0.000782602292019874,0.0328897349536419,150
696,532388.5791,4419789.11,0.00916531546468226,0.00652413390768776,0.000782602292019874,0.0328897349536419,150
697,532413.5791,4419789.11,0.00916531546468226,0.00652413390768776,0.000782602292019874,0.0328897349536419,150
698,532438.5791,4419789.11,0.00910872173612006,0.00653078994110198,0.000782602292019874,0.0328897349536419,150
699,532463.5791,4419789.11,0.00910872173612006,0.00653078994110198,0.000782602292019874,0.0328897349536419,150
700,532488.5791,4419789.11,0.00910872173612006,0.00653078994110198,0.000782602292019874,0.0328897349536419,150
701,532513.5791,4419789.11,0.00910872173612006,0.00653078994110198,0.000782602292019874,0.0328897349536419,150
702,532538.5791,4419789.11,0.00910872173612006,0.00653078994110198,0.000782602292019874,0.0328897349536419,150
703,532563.5791,4419789.11,0.00908140563832906,0.00653283632029513,0.000782602292019874,0.0328897349536419,150
704,532588.5791,4419789.11,0.00908140563832906,0.00653283632029513,0.000782602292019874,0.0328897349536419,150
705,532613.5791,4419789.11,0.0134217030147556,0.0114611043039654,0.000483608164358884,0.0957182049751282,150
706,532638.5791,4419789.11,0.0134217030147556,0.0114611043039654,0.000483608164358884,0.0957182049751282,150
707,532663.5791,4419789.11,0.0101808936020825,0.00773521280571567,0.000498270790558308,0.0380793623626232,150
708,532688.5791,4419789.11,0.0133578443049919,0.0114734409586827,0.000566724163945764,0.0957182049751282,150
709,532713.5791,4419789.11,0.0133701020902178,0.0114650569220773,0.000566724163945764,0.0957182049751282,150
710,532738.5791,4419789.11,0.0100714014893553,0.00759687847335446,0.000483608164358884,0.036102257668972,150
711,532763.5791,4419789.11,0.0100714014893553,0.00759687847335446,0.000483608164358884,0.036102257668972,150
712,532788.5791,4419789.11,0.0104034330249609,0.00783630315061623,0.000483608164358884,0.036102257668972,150
713,532813.5791,4419789.11,0.0104403141408693,0.00782065597583239,0.000483608164358884,0.036102257668972,150
714,532838.5791,4419789.11,0.0104403141408693,0.00782065597583239,0.000483608164358884,0.036102257668972,150
715,532863.5791,4419789.11,0.0102450433866276,0.00766859335587404,0.000483608164358884,0.036102257668972,150
716,532888.5791,4419789.11,0.0102450433866276,0.00766859335587404,0.000483608164358884,0.036102257668972,150
717,532913.5791,4419789.11,0.0105632155555456,0.00801405795678163,0.000483608164358884,0.0380793623626232,150
718,532938.5791,4419789.11,0.0105632155555456,0.00801405795678163,0.000483608164358884,0.0380793623626232,150
719,532963.5791,4419789.11,0.0105632155555456,0.00801405795678163,0.000483608164358884,0.0380793623626232,150
720,532988.5791,4419789.11,0.0129580973472912,0.00982359131055814,0.000597245700191706,0.0556883811950684,150
721,531013.5791,4419764.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
722,531038.5791,4419764.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
723,531063.5791,4419764.11,0.0120073628029786,0.00905896975666824,0.00118670950178057,0.0602817162871361,150
724,531088.5791,4419764.11,0.0120116007242662,0.00906036776358861,0.00118670950178057,0.0602817162871361,150
725,531113.5791,4419764.11,0.0120116007242662,0.00906036776358861,0.00118670950178057,0.0602817162871361,150
726,531138.5791,4419764.11,0.0120116007242662,0.00906036776358861,0.00118670950178057,0.0602817162871361,150
727,531163.5791,4419764.11,0.0120116007242662,0.00906036776358861,0.00118670950178057,0.0602817162871361,150
728,531188.5791,4419764.11,0.0120116007242662,0.00906036776358861,0.00118670950178057,0.0602817162871361,150
729,531213.5791,4419764.11,0.0121998094363759,0.00948348592032478,0.00118670950178057,0.0693653747439384,150
730,531238.5791,4419764.11,0.0122016456381728,0.00948325466738488,0.00118670950178057,0.0693653747439384,150
731,531263.5791,4419764.11,0.0122016456381728,0.00948325466738488,0.00118670950178057,0.0693653747439384,150
732,531288.5791,4419764.11,0.0122016456381728,0.00948325466738488,0.00118670950178057,0.0693653747439384,150
733,531313.5791,4419764.11,0.0122044258099049,0.00948112557385081,0.00118670950178057,0.0693653747439384,150
734,531338.5791,4419764.11,0.0122044258099049,0.00948112557385081,0.00118670950178057,0.0693653747439384,150
735,531363.5791,4419764.11,0.0122044258099049,0.00948112557385081,0.00118670950178057,0.0693653747439384,150
736,531388.5791,4419764.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
737,531413.5791,4419764.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
738,531438.5791,4419764.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
739,531463.5791,4419764.11,0.0121539203465606,0.00932444201651588,0.00118670950178057,0.0654482170939445,150
740,531488.5791,4419764.11,0.0121547938246901,0.00932381791777065,0.00118670950178057,0.0654482170939445,150
741,531513.5791,4419764.11,0.0140092327678576,0.00998083609980397,0.00118670950178057,0.065870501101017,150
742,531538.5791,4419764.11,0.0140108536665017,0.00997921684362442,0.00118670950178057,0.065870501101017,150
743,531563.5791,4419764.11,0.0140137320555126,0.00997627980966547,0.00118670950178057,0.065870501101017,150
744,531588.5791,4419764.11,0.0145705825548309,0.00999885926502454,0.00194506428670138,0.065870501101017,150
745,531613.5791,4419764.11,0.0129171297644886,0.00951766824589259,0.00161961268167943,0.066625788807869,150
746,531638.5791,4419764.11,0.0129152786692915,0.0095529203220061,0.00164010259322822,0.066625788807869,150
747,531663.5791,4419764.11,0.0132584648920844,0.00994479711405287,0.00168358767405152,0.0733976662158966,150
