"Algorithm","Run_ID","Repeat","Fold_ID","Grid_ID","eta","max_depth","min_child_weight","subsample","colsample_bytree","gamma","scale_pos_weight","Best_Iteration","Inner_CV_Logloss"
"XGBoost","Repeat_12_Fold_01",12,"Fold_01",8,0.1,4,3,0.8,0.8,0,25,75,0.177039949169669
"XGBoost","Repeat_12_Fold_02",12,"Fold_02",1,0.03,2,1,0.8,0.8,0,25,390,0.125834098724926
"XGBoost","Repeat_12_Fold_02",12,"Fold_02",2,0.1,2,1,0.8,0.8,0,25,71,0.155600895834281
"XGBoost","Repeat_12_Fold_02",12,"Fold_02",3,0.03,4,1,0.8,0.8,0,25,113,0.226466714207513
"XGBoost","Repeat_12_Fold_02",12,"Fold_02",4,0.1,4,1,0.8,0.8,0,25,37,0.182778135568906
"XGBoost","Repeat_12_Fold_02",12,"Fold_02",5,0.03,2,3,0.8,0.8,0,25,185,0.202221720667484
"XGBoost","Repeat_12_Fold_02",12,"Fold_02",6,0.1,2,3,0.8,0.8,0,25,107,0.191539188726053
"XGBoost","Repeat_12_Fold_02",12,"Fold_02",7,0.03,4,3,0.8,0.8,0,25,137,0.233937243465334
"XGBoost","Repeat_12_Fold_02",12,"Fold_02",8,0.1,4,3,0.8,0.8,0,25,162,0.173322566274482
"XGBoost","Repeat_12_Fold_03",12,"Fold_03",1,0.03,2,1,0.8,0.8,0,25,197,0.213520836358209
"XGBoost","Repeat_12_Fold_03",12,"Fold_03",2,0.1,2,1,0.8,0.8,0,25,46,0.184341366810258
"XGBoost","Repeat_12_Fold_03",12,"Fold_03",3,0.03,4,1,0.8,0.8,0,25,138,0.16703540193311
"XGBoost","Repeat_12_Fold_03",12,"Fold_03",4,0.1,4,1,0.8,0.8,0,25,38,0.168982985841397
"XGBoost","Repeat_12_Fold_03",12,"Fold_03",5,0.03,2,3,0.8,0.8,0,25,133,0.242848123620766
"XGBoost","Repeat_12_Fold_03",12,"Fold_03",6,0.1,2,3,0.8,0.8,0,25,133,0.19974254617969
"XGBoost","Repeat_12_Fold_03",12,"Fold_03",7,0.03,4,3,0.8,0.8,0,25,125,0.207152696648756
"XGBoost","Repeat_12_Fold_03",12,"Fold_03",8,0.1,4,3,0.8,0.8,0,25,81,0.207056953768747
"XGBoost","Repeat_12_Fold_04",12,"Fold_04",1,0.03,2,1,0.8,0.8,0,25,239,0.234858098674942
"XGBoost","Repeat_12_Fold_04",12,"Fold_04",2,0.1,2,1,0.8,0.8,0,25,48,0.185783911384463
"XGBoost","Repeat_12_Fold_04",12,"Fold_04",3,0.03,4,1,0.8,0.8,0,25,125,0.244026754248457
"XGBoost","Repeat_12_Fold_04",12,"Fold_04",4,0.1,4,1,0.8,0.8,0,25,36,0.220714351574246
"XGBoost","Repeat_12_Fold_04",12,"Fold_04",5,0.03,2,3,0.8,0.8,0,25,205,0.214980535227089
"XGBoost","Repeat_12_Fold_04",12,"Fold_04",6,0.1,2,3,0.8,0.8,0,25,40,0.229271747288294
"XGBoost","Repeat_12_Fold_04",12,"Fold_04",7,0.03,4,3,0.8,0.8,0,25,124,0.206951518166954
"XGBoost","Repeat_12_Fold_04",12,"Fold_04",8,0.1,4,3,0.8,0.8,0,25,75,0.205463532188263
"XGBoost","Repeat_12_Fold_05",12,"Fold_05",1,0.03,2,1,0.8,0.8,0,25,114,0.249100733029011
"XGBoost","Repeat_12_Fold_05",12,"Fold_05",2,0.1,2,1,0.8,0.8,0,25,91,0.151965470878237
"XGBoost","Repeat_12_Fold_05",12,"Fold_05",3,0.03,4,1,0.8,0.8,0,25,165,0.203185548316329
"XGBoost","Repeat_12_Fold_05",12,"Fold_05",4,0.1,4,1,0.8,0.8,0,25,33,0.203363095266888
"XGBoost","Repeat_12_Fold_05",12,"Fold_05",5,0.03,2,3,0.8,0.8,0,25,218,0.166537750198936
"XGBoost","Repeat_12_Fold_05",12,"Fold_05",6,0.1,2,3,0.8,0.8,0,25,56,0.207504602990901
"XGBoost","Repeat_12_Fold_05",12,"Fold_05",7,0.03,4,3,0.8,0.8,0,25,148,0.19110365684789
"XGBoost","Repeat_12_Fold_05",12,"Fold_05",8,0.1,4,3,0.8,0.8,0,25,72,0.21803355944128
"XGBoost","Repeat_13_Fold_01",13,"Fold_01",1,0.03,2,1,0.8,0.8,0,25,142,0.15715066206534
"XGBoost","Repeat_13_Fold_01",13,"Fold_01",2,0.1,2,1,0.8,0.8,0,25,178,0.150201881696166
"XGBoost","Repeat_13_Fold_01",13,"Fold_01",3,0.03,4,1,0.8,0.8,0,25,103,0.186026665489548
"XGBoost","Repeat_13_Fold_01",13,"Fold_01",4,0.1,4,1,0.8,0.8,0,25,42,0.148431551588986
"XGBoost","Repeat_13_Fold_01",13,"Fold_01",5,0.03,2,3,0.8,0.8,0,25,111,0.2131023580889
"XGBoost","Repeat_13_Fold_01",13,"Fold_01",6,0.1,2,3,0.8,0.8,0,25,94,0.195919372808511
"XGBoost","Repeat_13_Fold_01",13,"Fold_01",7,0.03,4,3,0.8,0.8,0,25,197,0.180132399348972
"XGBoost","Repeat_13_Fold_01",13,"Fold_01",8,0.1,4,3,0.8,0.8,0,25,53,0.214941404168852
"XGBoost","Repeat_13_Fold_02",13,"Fold_02",1,0.03,2,1,0.8,0.8,0,25,201,0.199307888907452
"XGBoost","Repeat_13_Fold_02",13,"Fold_02",2,0.1,2,1,0.8,0.8,0,25,40,0.238321903466175
"XGBoost","Repeat_13_Fold_02",13,"Fold_02",3,0.03,4,1,0.8,0.8,0,25,127,0.196822554571554
"XGBoost","Repeat_13_Fold_02",13,"Fold_02",4,0.1,4,1,0.8,0.8,0,25,55,0.138496768557861
"XGBoost","Repeat_13_Fold_02",13,"Fold_02",5,0.03,2,3,0.8,0.8,0,25,122,0.180311958484638
"XGBoost","Repeat_13_Fold_02",13,"Fold_02",6,0.1,2,3,0.8,0.8,0,25,92,0.177540622588892
"XGBoost","Repeat_13_Fold_02",13,"Fold_02",7,0.03,4,3,0.8,0.8,0,25,118,0.21314354122688
"XGBoost","Repeat_13_Fold_02",13,"Fold_02",8,0.1,4,3,0.8,0.8,0,25,35,0.217402263311669
"XGBoost","Repeat_13_Fold_03",13,"Fold_03",1,0.03,2,1,0.8,0.8,0,25,302,0.164959361024487
"XGBoost","Repeat_13_Fold_03",13,"Fold_03",2,0.1,2,1,0.8,0.8,0,25,27,0.278575761351161
"XGBoost","Repeat_13_Fold_03",13,"Fold_03",3,0.03,4,1,0.8,0.8,0,25,151,0.162235350446561
"XGBoost","Repeat_13_Fold_03",13,"Fold_03",4,0.1,4,1,0.8,0.8,0,25,48,0.183860157885087
"XGBoost","Repeat_13_Fold_03",13,"Fold_03",5,0.03,2,3,0.8,0.8,0,25,333,0.16709346011675
"XGBoost","Repeat_13_Fold_03",13,"Fold_03",6,0.1,2,3,0.8,0.8,0,25,39,0.249221848180661
"XGBoost","Repeat_13_Fold_03",13,"Fold_03",7,0.03,4,3,0.8,0.8,0,25,120,0.228476347634569
"XGBoost","Repeat_13_Fold_03",13,"Fold_03",8,0.1,4,3,0.8,0.8,0,25,66,0.194635354242144
"XGBoost","Repeat_13_Fold_04",13,"Fold_04",1,0.03,2,1,0.8,0.8,0,25,191,0.187738962614766
"XGBoost","Repeat_13_Fold_04",13,"Fold_04",2,0.1,2,1,0.8,0.8,0,25,107,0.187592374034396
"XGBoost","Repeat_13_Fold_04",13,"Fold_04",3,0.03,4,1,0.8,0.8,0,25,277,0.132749397115101
"XGBoost","Repeat_13_Fold_04",13,"Fold_04",4,0.1,4,1,0.8,0.8,0,25,43,0.191404647068479
"XGBoost","Repeat_13_Fold_04",13,"Fold_04",5,0.03,2,3,0.8,0.8,0,25,114,0.197269325950541
"XGBoost","Repeat_13_Fold_04",13,"Fold_04",6,0.1,2,3,0.8,0.8,0,25,53,0.256047147164981
"XGBoost","Repeat_13_Fold_04",13,"Fold_04",7,0.03,4,3,0.8,0.8,0,25,169,0.215278032880563
"XGBoost","Repeat_13_Fold_04",13,"Fold_04",8,0.1,4,3,0.8,0.8,0,25,58,0.204561391522965
"XGBoost","Repeat_13_Fold_05",13,"Fold_05",1,0.03,2,1,0.8,0.8,0,25,162,0.166178539422197
"XGBoost","Repeat_13_Fold_05",13,"Fold_05",2,0.1,2,1,0.8,0.8,0,25,82,0.194178492408425
"XGBoost","Repeat_13_Fold_05",13,"Fold_05",3,0.03,4,1,0.8,0.8,0,25,98,0.273463625711604
"XGBoost","Repeat_13_Fold_05",13,"Fold_05",4,0.1,4,1,0.8,0.8,0,25,44,0.175804808234366
"XGBoost","Repeat_13_Fold_05",13,"Fold_05",5,0.03,2,3,0.8,0.8,0,25,125,0.178972331556277
"XGBoost","Repeat_13_Fold_05",13,"Fold_05",6,0.1,2,3,0.8,0.8,0,25,53,0.207240973258964
"XGBoost","Repeat_13_Fold_05",13,"Fold_05",7,0.03,4,3,0.8,0.8,0,25,152,0.210948324619004
"XGBoost","Repeat_13_Fold_05",13,"Fold_05",8,0.1,4,3,0.8,0.8,0,25,34,0.18876049746401
"XGBoost","Repeat_14_Fold_01",14,"Fold_01",1,0.03,2,1,0.8,0.8,0,25,498,0.217632000245011
"XGBoost","Repeat_14_Fold_01",14,"Fold_01",2,0.1,2,1,0.8,0.8,0,25,65,0.19115862151375
"XGBoost","Repeat_14_Fold_01",14,"Fold_01",3,0.03,4,1,0.8,0.8,0,25,192,0.186798182069861
"XGBoost","Repeat_14_Fold_01",14,"Fold_01",4,0.1,4,1,0.8,0.8,0,25,30,0.238152475185836
"XGBoost","Repeat_14_Fold_01",14,"Fold_01",5,0.03,2,3,0.8,0.8,0,25,335,0.200945857746634
"XGBoost","Repeat_14_Fold_01",14,"Fold_01",6,0.1,2,3,0.8,0.8,0,25,40,0.245537428633095
"XGBoost","Repeat_14_Fold_01",14,"Fold_01",7,0.03,4,3,0.8,0.8,0,25,182,0.251860290729942
"XGBoost","Repeat_14_Fold_01",14,"Fold_01",8,0.1,4,3,0.8,0.8,0,25,86,0.288187825192626
"XGBoost","Repeat_14_Fold_02",14,"Fold_02",1,0.03,2,1,0.8,0.8,0,25,241,0.241630165089961
"XGBoost","Repeat_14_Fold_02",14,"Fold_02",2,0.1,2,1,0.8,0.8,0,25,49,0.206022543474459
"XGBoost","Repeat_14_Fold_02",14,"Fold_02",3,0.03,4,1,0.8,0.8,0,25,264,0.1879642731331
"XGBoost","Repeat_14_Fold_02",14,"Fold_02",4,0.1,4,1,0.8,0.8,0,25,27,0.257627190842938
"XGBoost","Repeat_14_Fold_02",14,"Fold_02",5,0.03,2,3,0.8,0.8,0,25,129,0.234809699772785
"XGBoost","Repeat_14_Fold_02",14,"Fold_02",6,0.1,2,3,0.8,0.8,0,25,59,0.206403422545498
"XGBoost","Repeat_14_Fold_02",14,"Fold_02",7,0.03,4,3,0.8,0.8,0,25,133,0.190354322065384
"XGBoost","Repeat_14_Fold_02",14,"Fold_02",8,0.1,4,3,0.8,0.8,0,25,209,0.171517950514009
"XGBoost","Repeat_14_Fold_03",14,"Fold_03",1,0.03,2,1,0.8,0.8,0,25,103,0.343153914472518
"XGBoost","Repeat_14_Fold_03",14,"Fold_03",2,0.1,2,1,0.8,0.8,0,25,52,0.201977958517651
"XGBoost","Repeat_14_Fold_03",14,"Fold_03",3,0.03,4,1,0.8,0.8,0,25,92,0.276638382633861
"XGBoost","Repeat_14_Fold_03",14,"Fold_03",4,0.1,4,1,0.8,0.8,0,25,30,0.287324399347059
"XGBoost","Repeat_14_Fold_03",14,"Fold_03",5,0.03,2,3,0.8,0.8,0,25,135,0.268638135793691
"XGBoost","Repeat_14_Fold_03",14,"Fold_03",6,0.1,2,3,0.8,0.8,0,25,56,0.196346454268608
"XGBoost","Repeat_14_Fold_03",14,"Fold_03",7,0.03,4,3,0.8,0.8,0,25,107,0.214677017665683
"XGBoost","Repeat_14_Fold_03",14,"Fold_03",8,0.1,4,3,0.8,0.8,0,25,61,0.2663348931461
"XGBoost","Repeat_14_Fold_04",14,"Fold_04",1,0.03,2,1,0.8,0.8,0,25,293,0.232446058044353
"XGBoost","Repeat_14_Fold_04",14,"Fold_04",2,0.1,2,1,0.8,0.8,0,25,46,0.208859662673114
"XGBoost","Repeat_14_Fold_04",14,"Fold_04",3,0.03,4,1,0.8,0.8,0,25,249,0.183268839385934
"XGBoost","Repeat_14_Fold_04",14,"Fold_04",4,0.1,4,1,0.8,0.8,0,25,30,0.272546131486216
"XGBoost","Repeat_14_Fold_04",14,"Fold_04",5,0.03,2,3,0.8,0.8,0,25,235,0.169440125079396
"XGBoost","Repeat_14_Fold_04",14,"Fold_04",6,0.1,2,3,0.8,0.8,0,25,49,0.179552221993128
"XGBoost","Repeat_14_Fold_04",14,"Fold_04",7,0.03,4,3,0.8,0.8,0,25,126,0.171492488732418
"XGBoost","Repeat_14_Fold_04",14,"Fold_04",8,0.1,4,3,0.8,0.8,0,25,39,0.227316201574957
"XGBoost","Repeat_14_Fold_05",14,"Fold_05",1,0.03,2,1,0.8,0.8,0,25,289,0.269696859532045
"XGBoost","Repeat_14_Fold_05",14,"Fold_05",2,0.1,2,1,0.8,0.8,0,25,86,0.215738320472435
"XGBoost","Repeat_14_Fold_05",14,"Fold_05",3,0.03,4,1,0.8,0.8,0,25,139,0.239856294580162
"XGBoost","Repeat_14_Fold_05",14,"Fold_05",4,0.1,4,1,0.8,0.8,0,25,32,0.292197709097169
"XGBoost","Repeat_14_Fold_05",14,"Fold_05",5,0.03,2,3,0.8,0.8,0,25,387,0.164257020425374
"XGBoost","Repeat_14_Fold_05",14,"Fold_05",6,0.1,2,3,0.8,0.8,0,25,108,0.182101167487697
"XGBoost","Repeat_14_Fold_05",14,"Fold_05",7,0.03,4,3,0.8,0.8,0,25,123,0.265263656888587
"XGBoost","Repeat_14_Fold_05",14,"Fold_05",8,0.1,4,3,0.8,0.8,0,25,77,0.272861086727621
"XGBoost","Repeat_15_Fold_01",15,"Fold_01",1,0.03,2,1,0.8,0.8,0,25,152,0.153235077866926
"XGBoost","Repeat_15_Fold_01",15,"Fold_01",2,0.1,2,1,0.8,0.8,0,25,100,0.126293781750764
"XGBoost","Repeat_15_Fold_01",15,"Fold_01",3,0.03,4,1,0.8,0.8,0,25,187,0.21734120950658
"XGBoost","Repeat_15_Fold_01",15,"Fold_01",4,0.1,4,1,0.8,0.8,0,25,55,0.232332608796871
"XGBoost","Repeat_15_Fold_01",15,"Fold_01",5,0.03,2,3,0.8,0.8,0,25,148,0.211336899441309
"XGBoost","Repeat_15_Fold_01",15,"Fold_01",6,0.1,2,3,0.8,0.8,0,25,59,0.242089244178854
"XGBoost","Repeat_15_Fold_01",15,"Fold_01",7,0.03,4,3,0.8,0.8,0,25,132,0.278131270781159
"XGBoost","Repeat_15_Fold_01",15,"Fold_01",8,0.1,4,3,0.8,0.8,0,25,29,0.282807368892603
"XGBoost","Repeat_15_Fold_02",15,"Fold_02",1,0.03,2,1,0.8,0.8,0,25,176,0.139294660484526
"XGBoost","Repeat_15_Fold_02",15,"Fold_02",2,0.1,2,1,0.8,0.8,0,25,76,0.14208331539815
"XGBoost","Repeat_15_Fold_02",15,"Fold_02",3,0.03,4,1,0.8,0.8,0,25,345,0.110392409748434
"XGBoost","Repeat_15_Fold_02",15,"Fold_02",4,0.1,4,1,0.8,0.8,0,25,89,0.205641625563238
"XGBoost","Repeat_15_Fold_02",15,"Fold_02",5,0.03,2,3,0.8,0.8,0,25,192,0.161041034797493
"XGBoost","Repeat_15_Fold_02",15,"Fold_02",6,0.1,2,3,0.8,0.8,0,25,151,0.149426130989853
"XGBoost","Repeat_15_Fold_02",15,"Fold_02",7,0.03,4,3,0.8,0.8,0,25,179,0.233557631637758
"XGBoost","Repeat_15_Fold_02",15,"Fold_02",8,0.1,4,3,0.8,0.8,0,25,48,0.194455789205117
"XGBoost","Repeat_15_Fold_03",15,"Fold_03",1,0.03,2,1,0.8,0.8,0,25,199,0.18189415625798
"XGBoost","Repeat_15_Fold_03",15,"Fold_03",2,0.1,2,1,0.8,0.8,0,25,60,0.169297125593473
"XGBoost","Repeat_15_Fold_03",15,"Fold_03",3,0.03,4,1,0.8,0.8,0,25,122,0.204191407511154
"XGBoost","Repeat_15_Fold_03",15,"Fold_03",4,0.1,4,1,0.8,0.8,0,25,65,0.211579788521004
"XGBoost","Repeat_15_Fold_03",15,"Fold_03",5,0.03,2,3,0.8,0.8,0,25,118,0.178786673153249
"XGBoost","Repeat_15_Fold_03",15,"Fold_03",6,0.1,2,3,0.8,0.8,0,25,111,0.198604260508616
"XGBoost","Repeat_15_Fold_03",15,"Fold_03",7,0.03,4,3,0.8,0.8,0,25,133,0.217167168246725
"XGBoost","Repeat_15_Fold_03",15,"Fold_03",8,0.1,4,3,0.8,0.8,0,25,79,0.170527047388112
"XGBoost","Repeat_15_Fold_04",15,"Fold_04",1,0.03,2,1,0.8,0.8,0,25,201,0.114919340287228
"XGBoost","Repeat_15_Fold_04",15,"Fold_04",2,0.1,2,1,0.8,0.8,0,25,94,0.169203657327811
"XGBoost","Repeat_15_Fold_04",15,"Fold_04",3,0.03,4,1,0.8,0.8,0,25,260,0.112121380113352
"XGBoost","Repeat_15_Fold_04",15,"Fold_04",4,0.1,4,1,0.8,0.8,0,25,112,0.191921329602617
"XGBoost","Repeat_15_Fold_04",15,"Fold_04",5,0.03,2,3,0.8,0.8,0,25,129,0.145969190670607
"XGBoost","Repeat_15_Fold_04",15,"Fold_04",6,0.1,2,3,0.8,0.8,0,25,63,0.147337408405012
"XGBoost","Repeat_15_Fold_04",15,"Fold_04",7,0.03,4,3,0.8,0.8,0,25,159,0.18961437444131
"XGBoost","Repeat_15_Fold_04",15,"Fold_04",8,0.1,4,3,0.8,0.8,0,25,38,0.184279513222953
"XGBoost","Repeat_15_Fold_05",15,"Fold_05",1,0.03,2,1,0.8,0.8,0,25,115,0.237860654910597
"XGBoost","Repeat_15_Fold_05",15,"Fold_05",2,0.1,2,1,0.8,0.8,0,25,38,0.181611230005868
"XGBoost","Repeat_15_Fold_05",15,"Fold_05",3,0.03,4,1,0.8,0.8,0,25,174,0.231129846652038
"XGBoost","Repeat_15_Fold_05",15,"Fold_05",4,0.1,4,1,0.8,0.8,0,25,49,0.2116184728041
"XGBoost","Repeat_15_Fold_05",15,"Fold_05",5,0.03,2,3,0.8,0.8,0,25,137,0.181823327779197
"XGBoost","Repeat_15_Fold_05",15,"Fold_05",6,0.1,2,3,0.8,0.8,0,25,50,0.234763122969665
"XGBoost","Repeat_15_Fold_05",15,"Fold_05",7,0.03,4,3,0.8,0.8,0,25,200,0.252197262571337
"XGBoost","Repeat_15_Fold_05",15,"Fold_05",8,0.1,4,3,0.8,0.8,0,25,101,0.152077121391463
"XGBoost","Repeat_16_Fold_01",16,"Fold_01",1,0.03,2,1,0.8,0.8,0,25,219,0.216349496183774
"XGBoost","Repeat_16_Fold_01",16,"Fold_01",2,0.1,2,1,0.8,0.8,0,25,67,0.193741386597349
"XGBoost","Repeat_16_Fold_01",16,"Fold_01",3,0.03,4,1,0.8,0.8,0,25,217,0.18429185707534
"XGBoost","Repeat_16_Fold_01",16,"Fold_01",4,0.1,4,1,0.8,0.8,0,25,34,0.201907127647876
"XGBoost","Repeat_16_Fold_01",16,"Fold_01",5,0.03,2,3,0.8,0.8,0,25,137,0.196967413523593
"XGBoost","Repeat_16_Fold_01",16,"Fold_01",6,0.1,2,3,0.8,0.8,0,25,38,0.24561285168434
"XGBoost","Repeat_16_Fold_01",16,"Fold_01",7,0.03,4,3,0.8,0.8,0,25,97,0.219084257045044
"XGBoost","Repeat_16_Fold_01",16,"Fold_01",8,0.1,4,3,0.8,0.8,0,25,39,0.192476813162032
"XGBoost","Repeat_16_Fold_02",16,"Fold_02",1,0.03,2,1,0.8,0.8,0,25,260,0.133819037423774
"XGBoost","Repeat_16_Fold_02",16,"Fold_02",2,0.1,2,1,0.8,0.8,0,25,52,0.163836049739845
"XGBoost","Repeat_16_Fold_02",16,"Fold_02",3,0.03,4,1,0.8,0.8,0,25,191,0.161100258079107
"XGBoost","Repeat_16_Fold_02",16,"Fold_02",4,0.1,4,1,0.8,0.8,0,25,50,0.1680942966352
"XGBoost","Repeat_16_Fold_02",16,"Fold_02",5,0.03,2,3,0.8,0.8,0,25,136,0.188645533626326
"XGBoost","Repeat_16_Fold_02",16,"Fold_02",6,0.1,2,3,0.8,0.8,0,25,58,0.241405933781957
"XGBoost","Repeat_16_Fold_02",16,"Fold_02",7,0.03,4,3,0.8,0.8,0,25,106,0.212327464071747
"XGBoost","Repeat_16_Fold_02",16,"Fold_02",8,0.1,4,3,0.8,0.8,0,25,47,0.162955765182582
"XGBoost","Repeat_16_Fold_03",16,"Fold_03",1,0.03,2,1,0.8,0.8,0,25,268,0.120960299059964
"XGBoost","Repeat_16_Fold_03",16,"Fold_03",2,0.1,2,1,0.8,0.8,0,25,104,0.0924961357220757
"XGBoost","Repeat_16_Fold_03",16,"Fold_03",3,0.03,4,1,0.8,0.8,0,25,247,0.157426784056812
"XGBoost","Repeat_16_Fold_03",16,"Fold_03",4,0.1,4,1,0.8,0.8,0,25,64,0.0961328556340259
"XGBoost","Repeat_16_Fold_03",16,"Fold_03",5,0.03,2,3,0.8,0.8,0,25,218,0.14860048573106
"XGBoost","Repeat_16_Fold_03",16,"Fold_03",6,0.1,2,3,0.8,0.8,0,25,44,0.140432779569752
"XGBoost","Repeat_16_Fold_03",16,"Fold_03",7,0.03,4,3,0.8,0.8,0,25,241,0.12394363207456
"XGBoost","Repeat_16_Fold_03",16,"Fold_03",8,0.1,4,3,0.8,0.8,0,25,81,0.100117879516732
"XGBoost","Repeat_16_Fold_04",16,"Fold_04",1,0.03,2,1,0.8,0.8,0,25,122,0.237087225451922
"XGBoost","Repeat_16_Fold_04",16,"Fold_04",2,0.1,2,1,0.8,0.8,0,25,53,0.172564939631579
"XGBoost","Repeat_16_Fold_04",16,"Fold_04",3,0.03,4,1,0.8,0.8,0,25,115,0.229168944687654
"XGBoost","Repeat_16_Fold_04",16,"Fold_04",4,0.1,4,1,0.8,0.8,0,25,34,0.210081062118451
"XGBoost","Repeat_16_Fold_04",16,"Fold_04",5,0.03,2,3,0.8,0.8,0,25,143,0.168938356666611
"XGBoost","Repeat_16_Fold_04",16,"Fold_04",6,0.1,2,3,0.8,0.8,0,25,56,0.229683843244297
"XGBoost","Repeat_16_Fold_04",16,"Fold_04",7,0.03,4,3,0.8,0.8,0,25,164,0.187680153516479
"XGBoost","Repeat_16_Fold_04",16,"Fold_04",8,0.1,4,3,0.8,0.8,0,25,58,0.211755270415989
"XGBoost","Repeat_16_Fold_05",16,"Fold_05",1,0.03,2,1,0.8,0.8,0,25,298,0.102154206688283
"XGBoost","Repeat_16_Fold_05",16,"Fold_05",2,0.1,2,1,0.8,0.8,0,25,113,0.0669954132485705
"XGBoost","Repeat_16_Fold_05",16,"Fold_05",3,0.03,4,1,0.8,0.8,0,25,220,0.128195634971444
"XGBoost","Repeat_16_Fold_05",16,"Fold_05",4,0.1,4,1,0.8,0.8,0,25,187,0.100689998167442
"XGBoost","Repeat_16_Fold_05",16,"Fold_05",5,0.03,2,3,0.8,0.8,0,25,205,0.133573714769087
"XGBoost","Repeat_16_Fold_05",16,"Fold_05",6,0.1,2,3,0.8,0.8,0,25,41,0.166169939150747
"XGBoost","Repeat_16_Fold_05",16,"Fold_05",7,0.03,4,3,0.8,0.8,0,25,221,0.120563235214482
"XGBoost","Repeat_16_Fold_05",16,"Fold_05",8,0.1,4,3,0.8,0.8,0,25,42,0.135293540276157
"XGBoost","Repeat_17_Fold_01",17,"Fold_01",1,0.03,2,1,0.8,0.8,0,25,144,0.197429581482608
"XGBoost","Repeat_17_Fold_01",17,"Fold_01",2,0.1,2,1,0.8,0.8,0,25,58,0.226198304229631
"XGBoost","Repeat_17_Fold_01",17,"Fold_01",3,0.03,4,1,0.8,0.8,0,25,189,0.242333670361684
"XGBoost","Repeat_17_Fold_01",17,"Fold_01",4,0.1,4,1,0.8,0.8,0,25,100,0.265801611681057
"XGBoost","Repeat_17_Fold_01",17,"Fold_01",5,0.03,2,3,0.8,0.8,0,25,119,0.216772176235771
"XGBoost","Repeat_17_Fold_01",17,"Fold_01",6,0.1,2,3,0.8,0.8,0,25,71,0.242255928523194
"XGBoost","Repeat_17_Fold_01",17,"Fold_01",7,0.03,4,3,0.8,0.8,0,25,111,0.200968506047502
"XGBoost","Repeat_17_Fold_01",17,"Fold_01",8,0.1,4,3,0.8,0.8,0,25,76,0.198269719920623
"XGBoost","Repeat_17_Fold_02",17,"Fold_02",1,0.03,2,1,0.8,0.8,0,25,130,0.229830021038651
"XGBoost","Repeat_17_Fold_02",17,"Fold_02",2,0.1,2,1,0.8,0.8,0,25,73,0.141774757335392
"XGBoost","Repeat_17_Fold_02",17,"Fold_02",3,0.03,4,1,0.8,0.8,0,25,120,0.200039566225874
"XGBoost","Repeat_17_Fold_02",17,"Fold_02",4,0.1,4,1,0.8,0.8,0,25,35,0.208005869546189
"XGBoost","Repeat_17_Fold_02",17,"Fold_02",5,0.03,2,3,0.8,0.8,0,25,146,0.20496352803177
"XGBoost","Repeat_17_Fold_02",17,"Fold_02",6,0.1,2,3,0.8,0.8,0,25,41,0.208144801633003
"XGBoost","Repeat_17_Fold_02",17,"Fold_02",7,0.03,4,3,0.8,0.8,0,25,148,0.186560943060053
"XGBoost","Repeat_17_Fold_02",17,"Fold_02",8,0.1,4,3,0.8,0.8,0,25,87,0.174842384670718
"XGBoost","Repeat_17_Fold_03",17,"Fold_03",1,0.03,2,1,0.8,0.8,0,25,163,0.232555453970025
"XGBoost","Repeat_17_Fold_03",17,"Fold_03",2,0.1,2,1,0.8,0.8,0,25,101,0.164622923867473
"XGBoost","Repeat_17_Fold_03",17,"Fold_03",3,0.03,4,1,0.8,0.8,0,25,127,0.180352656170726
"XGBoost","Repeat_17_Fold_03",17,"Fold_03",4,0.1,4,1,0.8,0.8,0,25,36,0.200851583656353
"XGBoost","Repeat_17_Fold_03",17,"Fold_03",5,0.03,2,3,0.8,0.8,0,25,315,0.186311028745527
"XGBoost","Repeat_17_Fold_03",17,"Fold_03",6,0.1,2,3,0.8,0.8,0,25,51,0.184758595808839
"XGBoost","Repeat_17_Fold_03",17,"Fold_03",7,0.03,4,3,0.8,0.8,0,25,181,0.211632314800786
"XGBoost","Repeat_17_Fold_03",17,"Fold_03",8,0.1,4,3,0.8,0.8,0,25,134,0.181282867525274
"XGBoost","Repeat_17_Fold_04",17,"Fold_04",1,0.03,2,1,0.8,0.8,0,25,126,0.228535186150111
"XGBoost","Repeat_17_Fold_04",17,"Fold_04",2,0.1,2,1,0.8,0.8,0,25,65,0.182140972937654
"XGBoost","Repeat_17_Fold_04",17,"Fold_04",3,0.03,4,1,0.8,0.8,0,25,202,0.196408901556144
"XGBoost","Repeat_17_Fold_04",17,"Fold_04",4,0.1,4,1,0.8,0.8,0,25,125,0.209064976831612
"XGBoost","Repeat_17_Fold_04",17,"Fold_04",5,0.03,2,3,0.8,0.8,0,25,166,0.245530653628521
"XGBoost","Repeat_17_Fold_04",17,"Fold_04",6,0.1,2,3,0.8,0.8,0,25,54,0.193291528831021
"XGBoost","Repeat_17_Fold_04",17,"Fold_04",7,0.03,4,3,0.8,0.8,0,25,244,0.199980762867758
"XGBoost","Repeat_17_Fold_04",17,"Fold_04",8,0.1,4,3,0.8,0.8,0,25,36,0.16855429386935
"XGBoost","Repeat_17_Fold_05",17,"Fold_05",1,0.03,2,1,0.8,0.8,0,25,210,0.151755056999928
"XGBoost","Repeat_17_Fold_05",17,"Fold_05",2,0.1,2,1,0.8,0.8,0,25,56,0.239641389299112
