"Algorithm","Run_ID","Repeat","Fold_ID","Fold_Number","Held_Out_CellID","Held_Out_Probability","Threshold_P90","Captured_P90","Threshold_P95","Captured_P95","Threshold_P99","Captured_P99","Threshold_Mean_Plus_2SD","Captured_Mean_Plus_2SD"
"SVM","Repeat_18_Fold_04",18,"Fold_04",4,5000,0.0250323776333817,0.0359667444962312,FALSE,0.0848981395845854,FALSE,0.837537026326667,FALSE,0.269998460863557,FALSE
"SVM","Repeat_18_Fold_05",18,"Fold_05",5,6362,0.0666641681018252,0.0709916860437578,FALSE,0.0825048294189538,FALSE,0.131898063152176,FALSE,0.0884566636353386,FALSE
"SVM","Repeat_19_Fold_01",19,"Fold_01",1,4678,0.0254408952063359,0.0453080023191343,FALSE,0.0602192914402111,FALSE,0.125100370533074,FALSE,0.0798630027764731,FALSE
"SVM","Repeat_19_Fold_02",19,"Fold_02",2,5882,0.0853679333950872,0.0850807724201339,TRUE,0.0998031559930567,FALSE,0.12150126776195,FALSE,0.0968094545787422,FALSE
"SVM","Repeat_19_Fold_03",19,"Fold_03",3,5972,0.0964762895927085,0.0888053657642235,TRUE,0.103794638511966,FALSE,0.126955566529098,FALSE,0.0994724070674449,FALSE
"SVM","Repeat_19_Fold_04",19,"Fold_04",4,5000,0.0264766284772778,0.065611865335274,FALSE,0.0869142432703925,FALSE,0.128332318570654,FALSE,0.0824119499308505,FALSE
"SVM","Repeat_19_Fold_05",19,"Fold_05",5,6362,0.0460787133001445,0.0467822468113407,FALSE,0.0476796890346449,FALSE,0.0488303935524589,FALSE,0.0496230318726748,FALSE
"SVM","Repeat_20_Fold_01",20,"Fold_01",1,4678,0.0411853302493688,0.0362159638598844,TRUE,0.0482096644789831,FALSE,0.776107775837879,FALSE,0.253246002925334,FALSE
"SVM","Repeat_20_Fold_02",20,"Fold_02",2,5882,0.106429188057254,0.0881365631890526,TRUE,0.105305500087318,TRUE,0.13218389231212,FALSE,0.102104513927484,TRUE
"SVM","Repeat_20_Fold_03",20,"Fold_03",3,5972,0.0652592946510284,0.0628764063274615,TRUE,0.0748357910701199,FALSE,0.102744142647091,FALSE,0.075149886528992,FALSE
"SVM","Repeat_20_Fold_04",20,"Fold_04",4,5000,0.000941712081443456,0.0860217181167859,FALSE,0.182509640359049,FALSE,0.666118061650352,FALSE,0.268331383209422,FALSE
"SVM","Repeat_20_Fold_05",20,"Fold_05",5,6362,0.0743826816932102,0.0739800927761611,TRUE,0.0860744524727999,FALSE,0.108372508007279,FALSE,0.0857256690781056,FALSE
"SVM","Repeat_21_Fold_01",21,"Fold_01",1,4678,0.0571893599547035,0.0596594411523183,FALSE,0.0621776224303168,FALSE,0.0663585227922731,FALSE,0.0649525643687195,FALSE
"SVM","Repeat_21_Fold_02",21,"Fold_02",2,5882,0.0532953323015543,0.0527467420184824,TRUE,0.0548098792804555,FALSE,0.0574820810828467,FALSE,0.0569527376380029,FALSE
"SVM","Repeat_21_Fold_03",21,"Fold_03",3,5972,0.0987140089458707,0.088501367431031,TRUE,0.101801396150871,FALSE,0.121677889866546,FALSE,0.100834072739649,FALSE
"SVM","Repeat_21_Fold_04",21,"Fold_04",4,5000,0.021359805531457,0.0398172182400908,FALSE,0.0545123149759827,FALSE,0.980321846180309,FALSE,0.314965349363221,FALSE
"SVM","Repeat_21_Fold_05",21,"Fold_05",5,6362,0.0975327571959027,0.0955297438461168,TRUE,0.111089308409629,FALSE,0.130816036079215,FALSE,0.109296310427349,FALSE
"SVM","Repeat_22_Fold_01",22,"Fold_01",1,4678,0.0722178535558975,0.086078229224414,FALSE,0.104137840032249,FALSE,0.127371491991536,FALSE,0.0998187609852195,FALSE
"SVM","Repeat_22_Fold_02",22,"Fold_02",2,5882,0.113993036240971,0.11266084591849,TRUE,0.142130251300687,FALSE,0.188440550565646,FALSE,0.131774516901659,FALSE
"SVM","Repeat_22_Fold_03",22,"Fold_03",3,5972,0.0849450592081197,0.0800767811413907,TRUE,0.0893942479793872,FALSE,0.105504299120106,FALSE,0.088496958292862,FALSE
"SVM","Repeat_22_Fold_04",22,"Fold_04",4,5000,0.0198622693071986,0.0376646765160203,FALSE,0.0977554446586436,FALSE,0.883602996791952,FALSE,0.288805066260949,FALSE
"SVM","Repeat_22_Fold_05",22,"Fold_05",5,6362,0.0585882589152802,0.0579717042258939,TRUE,0.0616336194433592,FALSE,0.0657843661856843,FALSE,0.0643125508185558,FALSE
"SVM","Repeat_23_Fold_01",23,"Fold_01",1,4678,0.0399094102024838,0.0377328877979685,TRUE,0.0430595376719182,FALSE,0.757449388765596,FALSE,0.249760161414643,FALSE
"SVM","Repeat_23_Fold_02",23,"Fold_02",2,5882,0.0371833406925924,0.172999414142523,FALSE,0.214058916319685,FALSE,0.268336808746062,FALSE,0.192035368202983,FALSE
"SVM","Repeat_23_Fold_03",23,"Fold_03",3,5972,0.0986060849736452,0.08951747584667,TRUE,0.108008828029587,FALSE,0.151898574847986,FALSE,0.106002574818256,FALSE
"SVM","Repeat_23_Fold_04",23,"Fold_04",4,5000,0.0111098938471331,0.0921098078174101,FALSE,0.19554946489445,FALSE,0.42736114566291,FALSE,0.192856664988081,FALSE
"SVM","Repeat_23_Fold_05",23,"Fold_05",5,6362,0.0847179966421789,0.0873058110296309,FALSE,0.10318221043177,FALSE,0.141861333106318,FALSE,0.102778126991309,FALSE
"SVM","Repeat_24_Fold_01",24,"Fold_01",1,4678,0.0467444959001769,0.0676824982858147,FALSE,0.073458189904194,FALSE,0.0809125398772172,FALSE,0.0766243894206473,FALSE
"SVM","Repeat_24_Fold_02",24,"Fold_02",2,5882,0.0584189795684143,0.0749893442729841,FALSE,0.0824129066538853,FALSE,0.0947466563535922,FALSE,0.0833366530736499,FALSE
"SVM","Repeat_24_Fold_03",24,"Fold_03",3,5972,0.0355384646286757,0.0503381837246664,FALSE,0.0538448577153211,FALSE,0.058880299915096,FALSE,0.0543096962913898,FALSE
"SVM","Repeat_24_Fold_04",24,"Fold_04",4,5000,0.00937438252375038,0.0661116524326677,FALSE,0.0902340871488953,FALSE,0.203525102411445,FALSE,0.103453463962333,FALSE
