"CellID","X","Y","Pb_OK","Zn_OK","Cu_OK","Lithology","Dist_Fault","Dist_Silicified","Dist_Brecciated","Min_Dist_to_Occurrence_m","Background_Eligible"
2753,531813.5791,4419139.11,34.2562828063965,38.882209777832,167.761962890625,3,782.623840332031,608.276245117188,502.493774414062,604.699308795051,TRUE
2754,531838.5791,4419139.11,32.4175796508789,36.7409248352051,163.721862792969,3,794.119018554688,612.882507324219,505.593719482422,599.554175247918,TRUE
2755,531863.5791,4419139.11,32.2575225830078,41.0982246398926,185.331954956055,3,806.225769042969,618.465881347656,509.901947021484,595.415119103646,TRUE
2756,531888.5791,4419139.11,33.1071472167969,43.2555351257324,192.16633605957,3,818.9169921875,625,515.38818359375,592.303232354179,TRUE
2757,531913.5791,4419139.11,34.0705032348633,45.2379264831543,200.431411743164,3,832.165832519531,632.45556640625,522.015319824219,590.234761817031,TRUE
2758,531938.5791,4419139.11,35.2118225097656,48.7516784667969,214.57292175293,3,845.946228027344,640.80029296875,529.740539550781,589.220696392452,TRUE
2759,531963.5791,4419139.11,36.1517639160156,50.2127418518066,221.809158325195,3,860.232543945312,650,538.516479492188,589.266479665358,TRUE
2760,531988.5791,4419139.11,35.8530807495117,50.2084999084473,231.957000732422,3,873.21240234375,660.018920898438,548.292846679688,590.371865062355,TRUE
2761,532013.5791,4419139.11,42.3765869140625,53.1559715270996,174.961029052734,3,883.529846191406,670.820373535156,559.016967773438,592.530922448105,TRUE
2762,532038.5791,4419139.11,33.1037826538086,55.4960632324219,172.265625,3,894.427185058594,682.3671875,570.635620117188,595.732195753428,TRUE
2763,532063.5791,4419139.11,33.6681060791016,59.1343116760254,170.544036865234,3,905.883483886719,694.622192382812,583.095153808594,599.959001980301,TRUE
2764,532088.5791,4419139.11,34.0076942443848,59.6331634521484,171.081008911133,3,917.8779296875,707.548583984375,596.343017578125,605.189853729553,TRUE
2765,532113.5791,4419139.11,34.2249221801758,59.9639358520508,171.283554077148,3,930.389709472656,721.110229492188,610.327758789062,611.398981073077,TRUE
2766,532138.5791,4419139.11,34.331615447998,60.1601829528809,171.288757324219,3,943.398071289062,735.272094726562,625,618.556924669989,TRUE
2767,532163.5791,4419139.11,50.485481262207,58.0915794372559,172.035736083984,3,956.882934570312,750,640.312438964844,626.631170671547,TRUE
2768,532188.5791,4419139.11,50.5911293029785,58.0365600585938,171.926177978516,3,965.012939453125,765.261413574219,656.22021484375,635.586798995379,TRUE
2769,532213.5791,4419139.11,43.160961151123,69.4807205200195,169.259536743164,3,972.432495117188,781.024963378906,672.681213378906,645.387119531519,TRUE
2770,532238.5791,4419139.11,41.4228363037109,62.5635833740234,166.576248168945,3,980.433532714844,797.260925292969,689.65576171875,655.994275171049,TRUE
2771,532263.5791,4419139.11,41.3600387573242,62.4554023742676,166.539474487305,3,989.002014160156,806.225769042969,707.106811523438,667.369795583519,TRUE
2772,532288.5791,4419139.11,43.4609336853027,71.6349182128906,154.154861450195,3,998.123291015625,803.507873535156,725,679.47509082908,TRUE
2773,532313.5791,4419139.11,43.4020004272461,71.603630065918,154.146667480469,3,1007.78216552734,801.560974121094,738.664367675781,692.271878713259,TRUE
2774,532338.5791,4419139.11,75.3134765625,94.647834777832,151.37971496582,3,1017.96368408203,800.390502929688,749.166198730469,705.7225439627,TRUE
2775,532363.5791,4419139.11,75.1737289428711,97.6445846557617,154.713043212891,3,1028.65197753906,800,738.664367675781,719.790430651299,TRUE
2776,532388.5791,4419139.11,62.5219802856445,108.56965637207,156.595077514648,3,1039.83178710938,800.390502929688,728.869018554688,734.440071794276,TRUE
2777,532413.5791,4419139.11,62.5134963989258,108.861427307129,156.595001220703,3,1051.48706054688,801.560974121094,719.809020996094,749.637361700429,TRUE
2778,532438.5791,4419139.11,70.585693359375,95.8013916015625,167.060501098633,3,1063.60229492188,803.507873535156,711.512451171875,765.349677635771,TRUE
2779,532463.5791,4419139.11,70.5826873779297,95.9057235717773,167.060485839844,3,1076.162109375,806.225769042969,704.006408691406,781.545957738365,TRUE
2780,532488.5791,4419139.11,94.8722991943359,100.440414428711,163.626266479492,3,1089.15100097656,809.706787109375,697.316284179688,798.196742073767,TRUE
2781,532513.5791,4419139.11,95.1100540161133,106.407485961914,152.019836425781,3,1102.55383300781,813.940979003906,691.465881347656,815.274183362367,TRUE
2782,532538.5791,4419139.11,85.88037109375,106.829750061035,148.156829833984,3,1116.35571289062,818.9169921875,686.476501464844,832.752033355172,TRUE
2783,532563.5791,4419139.11,85.8787536621094,106.867332458496,148.156829833984,3,1130.54187011719,824.62109375,682.3671875,850.605610172642,TRUE
2784,532588.5791,4419139.11,87.1682205200195,104.022537231445,155.533386230469,3,1145.09826660156,831.038452148438,679.153869628906,868.811751219544,TRUE
2785,532613.5791,4419139.11,87.1641540527344,104.0126953125,155.533386230469,3,1160.01086425781,838.152709960938,676.849304199219,887.348755595662,TRUE
2786,532638.5791,4419139.11,99.0318450927734,98.2538452148438,149.50260925293,3,1175.26586914062,845.946228027344,675.462829589844,906.196319269268,TRUE
2787,532663.5791,4419139.11,107.878616333008,94.7122802734375,164.76286315918,3,1190.8505859375,854.400329589844,675,925.335465686454,TRUE
2788,532688.5791,4419139.11,107.876373291016,94.6478881835938,164.76286315918,3,1206.75183105469,863.495849609375,675.462829589844,944.748473963925,TRUE
2789,532713.5791,4419139.11,98.2884216308594,92.3058624267578,159.601303100586,3,1222.95751953125,873.21240234375,676.849304199219,964.418806358091,TRUE
2790,532738.5791,4419139.11,85.1298370361328,93.0665969848633,93.3269119262695,3,1239.45556640625,883.529846191406,679.153869628906,984.331036317134,TRUE
2791,532763.5791,4419139.11,83.6721267700195,92.4134826660156,91.4109497070312,3,1256.23449707031,894.427185058594,682.3671875,1004.47077810017,TRUE
2792,532788.5791,4419139.11,83.8194580078125,93.8266067504883,63.6607131958008,3,1273.283203125,905.883483886719,686.476501464844,1024.82461868222,TRUE
2793,532813.5791,4419139.11,84.1519546508789,92.4599685668945,62.7870178222656,3,1290.59094238281,917.8779296875,691.465881347656,1045.38005244847,TRUE
2794,532838.5791,4419139.11,84.1492691040039,92.4006118774414,62.7870178222656,3,1308.14758300781,930.389709472656,697.316284179688,1066.12541900902,TRUE
2795,532863.5791,4419139.11,84.6189880371094,96.9626388549805,30.7276954650879,3,1325.94311523438,943.398071289062,704.006408691406,1087.04984432967,TRUE
2796,532888.5791,4419139.11,84.6171569824219,96.9223098754883,30.7276954650879,3,1343.96801757812,956.882934570312,711.512451171875,1108.14318526856,TRUE
2797,532913.5791,4419139.11,82.0655670166016,94.9560089111328,30.7279987335205,3,1362.21325683594,970.824462890625,719.809020996094,1129.39597752832,TRUE
2798,532938.5791,4419139.11,88.0288162231445,96.8206024169922,29.9585075378418,3,1380.67016601562,985.203002929688,728.869018554688,1150.79938697288,TRUE
2799,532963.5791,4419139.11,87.6859436035156,100.567756652832,28.8068599700928,3,1399.33020019531,1000,738.664367675781,1172.34516421451,TRUE
2800,532988.5791,4419139.11,87.6852722167969,100.55078125,28.8068599700928,3,1418.18542480469,1015.19702148438,749.166198730469,1194.02560234576,TRUE
2801,531013.5791,4419114.11,56.0012588500977,69.7837753295898,106.058578491211,1,600,905.883483886719,887.764099121094,1093.20821166749,TRUE
2802,531038.5791,4419114.11,56.0004806518555,69.7585372924805,106.058578491211,1,600.520629882812,886.707397460938,866.746826171875,1071.87133045774,TRUE
2803,531063.5791,4419114.11,55.9993133544922,69.7262649536133,106.058578491211,1,602.079711914062,867.827697753906,845.946228027344,1050.69600934677,TRUE
2804,531088.5791,4419114.11,56.8896903991699,69.3937149047852,109.442779541016,1,604.669311523438,849.264404296875,825.378723144531,1029.69221569226,TRUE
2805,531113.5791,4419114.11,58.4916496276855,75.5081634521484,120.796119689941,1,608.276245117188,831.038452148438,805.062133789062,1008.87066270025,TRUE
2806,531138.5791,4419114.11,58.4876098632812,75.4206085205078,120.796119689941,1,612.882507324219,813.172790527344,785.015930175781,988.242869469459,TRUE
2807,531163.5791,4419114.11,58.4818305969238,75.3126525878906,120.796119689941,1,618.465881347656,795.691528320312,765.261413574219,967.821225256622,TRUE
2808,531188.5791,4419114.11,58.4736404418945,75.1800231933594,120.796119689941,1,625,778.62060546875,745.821716308594,947.619057985448,TRUE
2809,531213.5791,4419114.11,58.4621276855469,75.0176391601562,120.796119689941,3,632.45556640625,761.987548828125,726.722106933594,927.65070692434,TRUE
2810,531238.5791,4419114.11,53.6701393127441,71.3741226196289,183.379364013672,3,640.80029296875,745.821716308594,707.990112304688,907.931599327409,TRUE
2811,531263.5791,4419114.11,53.6505851745605,71.1507034301758,183.379364013672,3,650,730.154113769531,689.65576171875,888.478330662726,TRUE
2812,531288.5791,4419114.11,49.2837066650391,66.7689361572266,172.171356201172,3,660.018920898438,715.017456054688,671.75146484375,869.308747831991,TRUE
2813,531313.5791,4419114.11,49.2513580322266,66.4745178222656,172.171371459961,3,667.083190917969,700.4462890625,654.312622070312,850.44203450748,TRUE
2814,531338.5791,4419114.11,49.2074813842773,66.118896484375,172.171401977539,3,673.145568847656,686.476501464844,637.37744140625,831.898797364932,TRUE
2815,531363.5791,4419114.11,45.6792068481445,59.6548080444336,185.681030273438,3,679.153869628906,673.145568847656,620.987121582031,813.701151564393,TRUE
2816,531388.5791,4419114.11,45.6083450317383,59.2207221984863,185.681488037109,3,682.3671875,660.492248535156,605.185913085938,795.872803315466,TRUE
2817,531413.5791,4419114.11,45.5152854919434,58.7037124633789,185.683013916016,3,686.476501464844,648.556091308594,590.021179199219,778.439126751229,TRUE
2818,531438.5791,4419114.11,46.5960693359375,54.8187828063965,197.250579833984,3,691.465881347656,637.37744140625,575.543212890625,761.427231623098,TRUE
2819,531463.5791,4419114.11,46.4352760314941,54.1642723083496,197.261199951172,3,697.316284179688,626.996826171875,561.805114746094,744.866017520744,TRUE
2820,531488.5791,4419114.11,46.2310523986816,53.4015159606934,197.28271484375,3,704.006408691406,617.454406738281,548.862426757812,728.786209431279,TRUE
2821,531513.5791,4419114.11,45.9743309020996,52.5211334228516,197.314834594727,3,711.073120117188,608.789794921875,536.772766113281,713.220368509769,TRUE
2822,531538.5791,4419114.11,37.3038291931152,50.7671508789062,204.232925415039,3,715.891052246094,601.040771484375,525.594909667969,698.202870988948,TRUE
2823,531563.5791,4419114.11,37.0222625732422,49.6597175598145,204.132369995117,3,721.543518066406,594.2431640625,515.38818359375,683.769847285772,TRUE
2824,531588.5791,4419114.11,36.6809616088867,48.4228172302246,203.69580078125,3,728.010986328125,588.430114746094,506.21142578125,669.959072673255,TRUE
2825,531613.5791,4419114.11,36.9490432739258,45.4922027587891,142.047119140625,3,735.272094726562,583.630920410156,498.121459960938,656.809800518541,TRUE
2826,531638.5791,4419114.11,36.2793426513672,43.4101486206055,197.31022644043,3,743.303466796875,579.870666503906,491.172088623047,644.362529215662,TRUE
2827,531663.5791,4419114.11,36.5640869140625,43.1179542541504,148.675231933594,3,752.080444335938,577.169799804688,485.412231445312,632.658694761404,TRUE
2828,531688.5791,4419114.11,37.8579063415527,39.3820724487305,145.938262939453,3,759.111328125,575.543212890625,480.884613037109,621.740282639948,TRUE
2829,531713.5791,4419114.11,36.6267890930176,38.1085586547852,138.183609008789,3,766.893127441406,575,477.624328613281,611.649355478448,TRUE
2830,531738.5791,4419114.11,35.0997734069824,37.0039329528809,129.106094360352,3,775.403137207031,575.543212890625,475.657470703125,602.427496929879,TRUE
2831,531763.5791,4419114.11,33.3274002075195,36.2378120422363,120.091171264648,3,784.617736816406,577.169799804688,475,594.115177433802,TRUE
2832,531788.5791,4419114.11,31.7784900665283,35.2533302307129,150.899703979492,3,789.382629394531,579.870666503906,475.657470703125,586.75105373335,TRUE
2833,531813.5791,4419114.11,30.6840305328369,36.224250793457,145.622085571289,3,794.512390136719,583.630920410156,477.624328613281,580.371220907098,TRUE
2834,531838.5791,4419114.11,29.2763671875,35.549373626709,142.322479248047,3,800.390502929688,588.430114746094,480.884613037109,575.008442596449,TRUE
2835,531863.5791,4419114.11,29.6881523132324,40.3268051147461,163.213607788086,3,807.000610351562,594.2431640625,485.412231445312,570.691391259052,TRUE
2836,531888.5791,4419114.11,31.035364151001,43.2940139770508,173.183197021484,3,814.324829101562,601.040771484375,491.172088623047,567.443934725882,TRUE
2837,531913.5791,4419114.11,32.4335823059082,45.820671081543,185.229354858398,3,822.34423828125,608.789794921875,498.121459960938,565.284507179518,TRUE
2838,531938.5791,4419114.11,33.7815780639648,47.8041000366211,197.220657348633,3,831.038452148438,617.454406738281,506.21142578125,564.225601206812,TRUE
2839,531963.5791,4419114.11,35.220142364502,51.0894165039062,213.549224853516,3,840.386779785156,626.996826171875,515.38818359375,564.273412502474,TRUE
2840,531988.5791,4419114.11,41.6378707885742,51.3392868041992,182.508987426758,3,850.367553710938,637.37744140625,525.594909667969,565.427660321978,TRUE
2841,532013.5791,4419114.11,32.4709625244141,55.659839630127,168.958938598633,3,860.958740234375,648.556091308594,536.772766113281,567.681595665374,TRUE
2842,532038.5791,4419114.11,32.466136932373,56.6450462341309,169.547119140625,3,872.13818359375,660.492248535156,548.862426757812,571.022196641412,TRUE
2843,532063.5791,4419114.11,33.9968757629395,60.020866394043,171.209442138672,3,883.883483886719,673.145568847656,561.805114746094,575.430537994971,TRUE
2844,532088.5791,4419114.11,34.4516754150391,60.518367767334,172.121215820312,3,896.172424316406,686.476501464844,575.543212890625,580.88231084892,TRUE
2845,532113.5791,4419114.11,34.7201995849609,60.8196029663086,172.378463745117,3,908.982971191406,700.4462890625,590.021179199219,587.348460504648,TRUE
2846,532138.5791,4419114.11,50.5464096069336,58.9271011352539,173.06086730957,3,922.293395996094,715.017456054688,605.185913085938,594.795905380306,TRUE
2847,532163.5791,4419114.11,50.7533760070801,58.8836288452148,172.725967407227,3,934.077087402344,730.154113769531,620.987121582031,603.188299005524,TRUE
2848,532188.5791,4419114.11,49.9580497741699,62.4515266418457,181.038436889648,3,941.076477050781,745.821716308594,637.37744140625,612.486799088091,TRUE
2849,532213.5791,4419114.11,41.7754821777344,63.2764511108398,166.89582824707,3,948.683288574219,761.987548828125,654.312622070312,622.650812299457,TRUE
2850,532238.5791,4419114.11,41.6778335571289,63.1507377624512,166.705581665039,3,956.882934570312,778.62060546875,671.75146484375,633.638689678253,TRUE
2851,532263.5791,4419114.11,43.4464073181152,69.0402526855469,167.343948364258,3,965.660400390625,781.424987792969,689.65576171875,645.40835449905,TRUE
2852,532288.5791,4419114.11,43.623706817627,71.9189453125,154.178558349609,3,975,778.62060546875,705.779724121094,657.917851298451,TRUE
2853,532313.5791,4419114.11,75.302734375,94.3674926757812,151.391250610352,3,984.885803222656,776.611206054688,715.891052246094,671.125810900735,TRUE
2854,532338.5791,4419114.11,75.1874771118164,97.4240417480469,154.716613769531,3,995.301452636719,775.403137207031,726.722106933594,684.991831379884,TRUE
2855,532363.5791,4419114.11,62.5977363586426,108.231056213379,156.595993041992,3,1006.23052978516,775,715.891052246094,699.476778783375,TRUE
2856,532388.5791,4419114.11,62.5869255065918,108.629425048828,156.595184326172,3,1017.65661621094,775.403137207031,705.779724121094,714.543014140622,TRUE
2857,532413.5791,4419114.11,69.7975158691406,96.9991226196289,158.777603149414,3,1029.56298828125,776.611206054688,696.41943359375,730.15455491092,TRUE
2858,532438.5791,4419114.11,70.6308212280273,96.0391540527344,167.060485839844,3,1041.93334960938,778.62060546875,687.8408203125,746.277179777837,TRUE
2859,532463.5791,4419114.11,70.6250457763672,96.1565093994141,167.060485839844,3,1054.75109863281,781.424987792969,680.073547363281,762.878485774216,TRUE
2860,532488.5791,4419114.11,95.1228561401367,106.517646789551,152.019836425781,3,1068.00048828125,785.015930175781,673.145568847656,779.927906320296,TRUE
2861,532513.5791,4419114.11,95.1338424682617,106.609970092773,152.019836425781,3,1081.66540527344,789.382629394531,667.083190917969,797.396698047564,TRUE
2862,532538.5791,4419114.11,85.907600402832,107.024559020996,148.156829833984,3,1095.73034667969,794.512390136719,661.910095214844,815.257903400609,TRUE
2863,532563.5791,4419114.11,85.2516403198242,104.143142700195,157.147583007812,3,1110.18017578125,800.390502929688,657.647338867188,833.486295062586,TRUE
2864,532588.5791,4419114.11,87.1906127929688,104.222618103027,155.533386230469,3,1125,807.000610351562,654.312622070312,852.058307310688,TRUE
2865,532613.5791,4419114.11,87.1839447021484,104.200256347656,155.533386230469,3,1140.17541503906,814.324829101562,651.920227050781,870.951958524208,TRUE
2866,532638.5791,4419114.11,107.892707824707,94.9735641479492,164.76286315918,3,1155.6923828125,822.34423828125,650.480590820312,890.146768267544,TRUE
2867,532663.5791,4419114.11,107.889595031738,94.8930969238281,164.76286315918,3,1171.53747558594,831.038452148438,650,909.623671667108,TRUE
2868,532688.5791,4419114.11,98.3024444580078,92.5392990112305,159.601303100586,3,1187.697265625,840.386779785156,650.480590820312,929.364933197476,TRUE
2869,532713.5791,4419114.11,85.1456604003906,93.2882690429688,93.3269119262695,3,1204.15942382812,850.367553710938,651.920227050781,949.354061484517,TRUE
2870,532738.5791,4419114.11,83.6855926513672,92.608039855957,91.4109497070312,3,1220.91149902344,860.958740234375,654.312622070312,969.57572631391,TRUE
2871,532763.5791,4419114.11,83.8307800292969,93.994499206543,63.6607131958008,3,1237.94189453125,872.13818359375,657.647338867188,990.015678692588,TRUE
2872,532788.5791,4419114.11,84.161018371582,92.6124114990234,62.7870178222656,3,1255.23901367188,883.883483886719,661.910095214844,1010.66067453777,TRUE
2873,532813.5791,4419114.11,84.1566467285156,92.5323791503906,62.7870178222656,3,1272.79223632812,896.172424316406,667.083190917969,1031.49840235317,TRUE
2874,532838.5791,4419114.11,84.6247787475586,97.0548629760742,30.7276954650879,3,1290.59094238281,908.982971191406,673.145568847656,1052.51741508497,TRUE
2875,532863.5791,4419114.11,84.6217575073242,96.9997634887695,30.7276954650879,3,1308.62524414062,922.293395996094,680.073547363281,1073.70706622297,TRUE
2876,532888.5791,4419114.11,82.0692138671875,95.0212554931641,30.7279987335205,3,1326.88537597656,936.082275390625,687.8408203125,1095.05745011718,TRUE
2877,532913.5791,4419114.11,88.0312881469727,96.8678588867188,29.9585075378418,3,1345.36242675781,950.328918457031,696.41943359375,1116.55934641072,TRUE
2878,532938.5791,4419114.11,87.6876907348633,100.595153808594,28.8068599700928,3,1364.04724121094,965.012939453125,705.779724121094,1138.20416844129,TRUE
2879,532963.5791,4419114.11,87.6865539550781,100.571403503418,28.8068599700928,3,1382.93176269531,980.11474609375,715.891052246094,1159.98391543035,TRUE
2880,532988.5791,4419114.11,93.2688293457031,95.9696807861328,28.1029491424561,3,1402.00744628906,995.615356445312,726.722106933594,1181.89112825892,TRUE
2881,531013.5791,4419089.11,61.9874687194824,69.067008972168,106.796264648438,1,625,890.224670410156,874.642761230469,1080.52010349517,TRUE
2882,531038.5791,4419089.11,61.9863166809082,69.0434494018555,106.796264648438,1,625.499816894531,870.703674316406,853.302368164062,1058.92759386901,TRUE
2883,531063.5791,4419089.11,55.9995460510254,69.7354049682617,106.058578491211,1,626.996826171875,851.469299316406,832.165832519531,1037.48812236922,TRUE
2884,531088.5791,4419089.11,55.9977340698242,69.6939392089844,106.058578491211,1,629.483947753906,832.541259765625,811.249084472656,1016.2113751859,TRUE
2885,531113.5791,4419089.11,58.3324699401855,67.320915222168,110.553848266602,1,632.949462890625,813.940979003906,790.569396972656,995.107790170098,TRUE
2886,531138.5791,4419089.11,56.8829345703125,69.2810668945312,109.442779541016,1,637.37744140625,795.691528320312,770.146057128906,974.188620882637,TRUE
2887,531163.5791,4419089.11,58.4806365966797,75.2987899780273,120.796119689941,1,642.748046875,777.817443847656,750,953.466005716624,TRUE
2888,531188.5791,4419089.11,58.4714202880859,75.1582794189453,120.796119689941,1,649.037719726562,760.345336914062,730.154113769531,932.953042257332,TRUE
2889,531213.5791,4419089.11,58.4582939147949,74.985237121582,120.796119689941,3,656.22021484375,743.303466796875,710.633544921875,912.66386696155,TRUE
2890,531238.5791,4419089.11,58.4397888183594,74.7729263305664,120.796119689941,3,664.266479492188,726.722106933594,691.465881347656,892.61374012347,TRUE
2891,531263.5791,4419089.11,53.6424865722656,71.0896072387695,183.379364013672,3,673.145568847656,710.633544921875,672.681213378906,872.819135936654,TRUE
2892,531288.5791,4419089.11,53.610897064209,70.7968597412109,183.379364013672,3,682.825012207031,695.071960449219,654.312622070312,853.297837250984,TRUE
2893,531313.5791,4419089.11,49.2356605529785,66.3923721313477,172.171371459961,3,691.465881347656,680.073547363281,636.396118164062,834.0690343474,TRUE
2894,531338.5791,4419089.11,49.183177947998,66.0047073364258,172.171447753906,3,697.316284179688,665.676330566406,618.970947265625,815.153426697823,TRUE
2895,531363.5791,4419089.11,49.1120300292969,65.5358200073242,172.171737670898,3,704.006408691406,651.920227050781,602.079711914062,796.573326227537,TRUE
2896,531388.5791,4419089.11,45.5595474243164,59.0578994750977,185.682357788086,3,707.106811523438,638.846618652344,585.768737792969,778.352760036991,TRUE
2897,531413.5791,4419089.11,45.4450607299805,58.4841537475586,185.68620300293,3,711.073120117188,626.498229980469,570.087707519531,760.517569854372,TRUE
2898,531438.5791,4419089.11,45.295280456543,57.8008995056152,185.697708129883,3,715.891052246094,614.918701171875,555.090087890625,743.095504667602,TRUE
2899,531463.5791,4419089.11,46.2914810180664,53.8383903503418,197.290130615234,3,721.543518066406,604.152282714844,540.832702636719,726.116302018621,TRUE
2900,531488.5791,4419089.11,46.0358467102051,52.9743881225586,197.356002807617,3,728.010986328125,594.2431640625,527.375549316406,709.611752338697,TRUE
2901,531513.5791,4419089.11,45.7137794494629,51.9704399108887,197.477996826172,3,735.272094726562,585.234985351562,514.781494140625,693.615739482024,TRUE
2902,531538.5791,4419089.11,35.6176834106445,48.7971229553223,196.909362792969,3,740.354614257812,577.169799804688,503.115264892578,678.164249321057,TRUE
2903,531563.5791,4419089.11,36.1245956420898,44.9861755371094,200.503356933594,3,745.821716308594,570.087707519531,492.442901611328,663.295336978327,TRUE
2904,531588.5791,4419089.11,36.2557907104492,47.354907989502,204.34130859375,3,751.664855957031,564.025695800781,482.830200195312,649.049042104825,TRUE
2905,531613.5791,4419089.11,35.7521934509277,45.7565498352051,203.040542602539,3,750.416564941406,559.016967773438,474.341644287109,635.467240742738,TRUE
2906,531638.5791,4419089.11,35.6485710144043,41.9734153747559,197.162185668945,3,750,555.090087890625,467.038543701172,622.593421951427,TRUE
2907,531663.5791,4419089.11,34.8834190368652,40.2555084228516,190.89274597168,3,750.416564941406,552.268005371094,460.977233886719,610.472377800328,TRUE
2908,531688.5791,4419089.11,34.7476005554199,39.441707611084,140.02978515625,3,751.664855957031,550.56787109375,456.207183837891,599.149796843148,TRUE
2909,531713.5791,4419089.11,35.2648773193359,35.792610168457,131.686630249023,3,753.74072265625,550,452.769287109375,588.671754084722,TRUE
2910,531738.5791,4419089.11,33.2599143981934,34.3382110595703,118.722755432129,3,756.637268066406,550.56787109375,450.693908691406,579.084094978599,TRUE
2911,531763.5791,4419089.11,30.6880111694336,33.1853561401367,105.992362976074,3,760.345336914062,552.268005371094,450,570.431717260867,TRUE
2912,531788.5791,4419089.11,27.8895397186279,31.9993076324463,128.167419433594,3,764.852905273438,555.090087890625,450.693908691406,562.757762325123,TRUE
2913,531813.5791,4419089.11,25.7314472198486,32.9438972473145,121.168548583984,3,770.146057128906,559.016967773438,452.769287109375,556.102736962496,TRUE
2914,531838.5791,4419089.11,25.1038703918457,34.3098411560059,118.826416015625,3,776.208740234375,564.025695800781,456.207183837891,550.503595862168,TRUE
2915,531863.5791,4419089.11,26.5653514862061,39.9988899230957,138.863189697266,3,783.02294921875,570.087707519531,460.977233886719,545.992824181029,TRUE
2916,531888.5791,4419089.11,28.6016273498535,44.0278739929199,152.108337402344,3,790.569396972656,577.169799804688,467.038543701172,542.597566394445,TRUE
2917,531913.5791,4419089.11,30.5008430480957,47.0737800598145,168.053115844727,3,798.827270507812,585.234985351562,474.341644287109,540.338851145439,TRUE
2918,531938.5791,4419089.11,32.2732238769531,49.2340545654297,184.053726196289,3,807.774719238281,594.2431640625,482.830200195312,539.230960773927,TRUE
2919,531963.5791,4419089.11,34.1064834594727,52.3757476806641,203.777648925781,3,817.389099121094,604.152282714844,492.442901611328,539.28098803608,TRUE
2920,531988.5791,4419089.11,40.5561790466309,52.8668556213379,178.444412231445,3,827.647277832031,614.918701171875,503.115264892578,540.488611403764,TRUE
2921,532013.5791,4419089.11,32.4797668457031,56.9581413269043,168.330520629883,3,838.525512695312,626.498229980469,514.781494140625,542.846105316385,TRUE
2922,532038.5791,4419089.11,32.833438873291,58.0074005126953,170.839584350586,3,850,638.846618652344,527.375549316406,546.338584631515,TRUE
2923,532063.5791,4419089.11,34.5720138549805,61.1898536682129,173.796356201172,3,862.046997070312,651.920227050781,540.832702636719,550.944465492817,TRUE
2924,532088.5791,4419089.11,35.1785736083984,61.6471557617188,175.209182739258,3,874.642761230469,665.676330566406,555.090087890625,556.636110090932,TRUE
2925,532113.5791,4419089.11,35.4961280822754,61.8812828063965,175.349380493164,3,887.764099121094,680.073547363281,570.087707519531,563.380612070706,TRUE
2926,532138.5791,4419089.11,50.9858589172363,59.9696426391602,175.500289916992,3,901.387817382812,695.071960449219,585.768737792969,571.140673614795,TRUE
2927,532163.5791,4419089.11,50.3189964294434,63.2005462646484,183.112380981445,3,910.013793945312,710.633544921875,602.079711914062,579.875524623311,TRUE
2928,532188.5791,4419089.11,50.356086730957,63.1923332214355,182.136901855469,3,917.196838378906,726.722106933594,618.970947265625,589.541838258455,TRUE
2929,532213.5791,4419089.11,42.1930885314941,64.0272216796875,167.526565551758,3,925,743.303466796875,636.396118164062,600.094604255994,TRUE
2930,532238.5791,4419089.11,44.2671585083008,69.9470138549805,168.517623901367,3,933.40771484375,760.345336914062,654.312622070312,611.487930426395,TRUE
2931,532263.5791,4419089.11,43.9791984558105,72.3141250610352,154.3759765625,3,942.403869628906,756.637268066406,672.681213378906,623.675752340232,TRUE
2932,532288.5791,4419089.11,43.8368759155273,72.257080078125,154.234664916992,3,951.971618652344,753.74072265625,682.825012207031,636.612440231224,TRUE
2933,532313.5791,4419089.11,75.1965484619141,97.086051940918,154.744598388672,3,962.094116210938,751.664855957031,693.271179199219,650.253299920233,TRUE
2934,532338.5791,4419089.11,75.2445373535156,97.4889144897461,154.721969604492,3,972.753784179688,750.416564941406,704.450134277344,664.554970681245,TRUE
2935,532363.5791,4419089.11,62.6938934326172,108.261390686035,156.597061157227,3,983.933471679688,750,693.271179199219,679.475727349513,TRUE
2936,532388.5791,4419089.11,63.6282691955566,106.49503326416,162.082397460938,3,995.615356445312,750.416564941406,682.825012207031,694.975696738489,TRUE
2937,532413.5791,4419089.11,70.6999969482422,96.1634979248047,167.06037902832,3,1007.78216552734,751.664855957031,673.145568847656,711.016999836957,TRUE
2938,532438.5791,4419089.11,70.6953125,96.3464889526367,167.060409545898,3,1020.41656494141,753.74072265625,664.266479492188,727.563831603211,TRUE
2939,532463.5791,4419089.11,95.1363754272461,106.62181854248,152.019805908203,3,1033.50134277344,756.637268066406,656.22021484375,744.582489759962,TRUE
2940,532488.5791,4419089.11,95.1577682495117,106.771530151367,152.019821166992,3,1047.01953125,760.345336914062,649.037719726562,762.041363088083,TRUE
2941,532513.5791,4419089.11,87.4855422973633,107.277931213379,157.636520385742,3,1060.95471191406,764.852905273438,642.748046875,779.910888536083,TRUE
2942,532538.5791,4419089.11,85.2988586425781,104.433967590332,157.147583007812,3,1075.29064941406,770.146057128906,637.37744140625,798.16348516901,TRUE
2943,532563.5791,4419089.11,87.2314682006836,104.488311767578,155.533386230469,3,1090.01147460938,776.208740234375,632.949462890625,816.77347169037,TRUE
